time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
3.03	0.848614273	0.0124458072	-0.652668928	-0.0291598145	0.530307232	1.16195417	0.709928468	0.346315988	0.0645325199	0.0254474489	17.438227
3.04	0.866772244	0.0144355497	-0.654082586	-0.0290263765	0.530037645	1.04681854	0.791071679	0.350410022	0.031229222	0.0249768129	17.302853
3.05	0.885941417	0.0165701597	-0.655407213	-0.0289079608	0.530076317	0.957111594	0.841176622	0.354463237	0.058695154	0.0260391512	15.806528
3.06	0.905990948	0.0188337486	-0.656656592	-0.0288098341	0.53043267	0.89388186	0.856195869	0.358442315	0.0522305616	0.0246449525	16.377133
3.07	0.926855551	0.0212709334	-0.657877899	-0.0287364248	0.531046934	0.838709858	0.844737049	0.362314789	0.0548283464	0.021308135	15.380012
3.08	0.948452712	0.0239724946	-0.659104422	-0.028706072	0.531826122	0.811416134	0.828414753	0.366103144	0.0507491869	0.0171582479	16.753591
3.09	0.970650863	0.0270152557	-0.660372038	-0.0287076682	0.532713755	0.786727133	0.832770602	0.369782397	0.0826812696	0.0140201585	15.610934
3.1	0.993206544	0.0303855454	-0.661642915	-0.028737017	0.533625001	0.772467563	0.837618135	0.373272007	0.136265077	0.012375544	16.424402
3.11	1.01589697	0.0341184158	-0.662892207	-0.0287869097	0.534428724	0.758005057	0.836308892	0.376518922	0.104210142	0.00753403173	15.311592
3.12	1.03857508	0.0383432289	-0.664025156	-0.0289192594	0.534629697	0.847108475	0.875827428	0.379775492	0.112558851	0.0045377751	15.461786
3.13	1.06069378	0.0429361252	-0.66516713	-0.0290606966	0.534770316	0.906090638	0.890441592	0.38255559	0.109790848	0.00348555984	15.546591
3.14	1.08159301	0.0475944798	-0.666356579	-0.0291963187	0.53477311	0.934075725	0.883060015	0.385018605	0.0844951206	0.00540617456	14.095884
3.15	1.10067833	0.0520054683	-0.6676203	-0.0293257944	0.534640719	0.938789901	0.847364973	0.387158024	0.115826346	0.00710979558	15.137122
3.16	1.11747502	0.0559022402	-0.668950582	-0.0294392889	0.534345503	0.90171264	0.779132658	0.388942448	0.0931294978	0.008272611	16.193222
3.17	1.13161797	0.0590399387	-0.670366509	-0.0295112796	0.533930802	0.783896781	0.660506727	0.390277129	0.0679004426	0.00886063889	14.798528
3.18	1.14293667	0.0613056353	-0.671894294	-0.0295590076	0.533435393	0.605457831	0.520224153	0.391223098	0.102471783	0.00874112106	14.832212
3.19	1.15194491	0.0636399576	-0.673581628	-0.0296042253	0.532822589	0.377622231	0.373888498	0.391546913	0.124219971	0.0294719457	17.536691
3.2	1.15943514	0.0674751164	-0.675426311	-0.0296486736	0.53207672	0.108779561	0.207551838	0.390865299	0.118351576	0.0661213121	14.129661
3.21	1.16430563	0.0721027229	-0.677443673	-0.0296942058	0.53120917	-0.216286219	0.0246613955	0.389477487	0.113138279	0.0720459247	15.189897
3.22	1.16601913	0.0769310215	-0.679647716	-0.029766629	0.530203777	-0.552995875	-0.164759256	0.387239969	0.13195097	0.0606733357	19.30475
3.23	1.16322188	0.0803720012	-0.682046448	-0.0298838726	0.52915927	-0.863262144	-0.342545353	0.384474677	0.171536278	0.0623374879	14.531294
3.24	1.15272393	0.0776089772	-0.684788542	-0.0300367194	0.529321262	-1.09544904	-0.394342239	0.38228659	0.0466479532	0.0692922545	15.265091
3.25	1.13525273	0.0688378342	-0.687721814	-0.0301371875	0.529959582	-1.38049523	-0.443667194	0.380770535	0.0808019873	0.0693349949	16.380887
3.26	1.11244232	0.0570800582	-0.690829564	-0.0302855195	0.531016472	-1.53626069	-0.45768824	0.379684502	0.0812014685	0.0694114378	17.025776
3.27	1.08894567	0.0481200704	-0.694063318	-0.0304812455	0.532419367	-1.65105813	-0.478821433	0.377683182	0.071750283	0.0693759894	14.833918
3.28	1.06498871	0.0402874305	-0.697349787	-0.0306949586	0.534052506	-1.7023472	-0.499807678	0.374653056	0.0532605778	0.0589076646	13.981782
3.29	1.04172238	0.0335108711	-0.700609169	-0.030920569	0.535814504	-1.67987559	-0.52305419	0.370951739	0.043741078	0.0569144896	18.044145
3.3	1.0201161	0.0278715783	-0.703785728	-0.0311374896	0.537631165	-1.61672238	-0.538099065	0.367034677	0.0507883514	0.0402982676	18.401292
3.31	1.0007918	0.0233326861	-0.70685527	-0.0313342713	0.539450658	-1.52737985	-0.544303489	0.363207309	0.0520721319	0.0266129281	15.896814
3.32	0.984134142	0.0198105175	-0.709790078	-0.031483101	0.541099252	-1.43810946	-0.520539232	0.359693118	0.0844401991	0.0174244405	14.285023
3.33	0.970288081	0.0171929059	-0.712587144	-0.0315888934	0.542507873	-1.36194424	-0.468919059	0.356560131	0.0942675791	0.0120539951	16.788271
3.34	0.959241776	0.0153725428	-0.715236121	-0.0316544934	0.543619831	-1.27582885	-0.4008092	0.353828472	0.0400007632	0.011087055	16.394295
3.35	0.950872771	0.0142613209	-0.717738697	-0.0316824398	0.544427009	-1.18077721	-0.317943933	0.351488682	0.0854461701	0.0133300035	15.481938
3.36	0.944969393	0.0137890989	-0.720076216	-0.0316682084	0.544969999	-1.08460295	-0.220272418	0.34951102	0.102307058	0.0166664739	16.340322
3.37	0.941332866	0.0138946441	-0.722199972	-0.0316067495	0.54522496	-0.99231059	-0.140430658	0.347783228	0.125965536	0.0200499289	14.549467
3.38	0.939728749	0.0145213624	-0.72412652	-0.0315046268	0.545225348	-0.899363789	-0.075699928	0.346310125	0.061225488	0.0220485994	16.227061
3.39	0.939928356	0.0156158649	-0.725874294	-0.0313715289	0.544998981	-0.809870604	-0.0245480674	0.345086422	0.0641510395	0.0230739505	17.298574
3.4	0.941762253	0.0171436924	-0.727415143	-0.0311962098	0.544392244	-0.740285181	0.0123881379	0.344119277	0.087730594	0.0233846256	15.562796
3.41	0.945001623	0.0190490482	-0.728790355	-0.0309927582	0.543458093	-0.676939114	0.0262252444	0.343388742	0.0743980607	0.0231706144	15.969671
3.42	0.949406534	0.0212805836	-0.730041831	-0.03077557	0.54221964	-0.611764445	0.0344638041	0.342939405	0.0844056379	0.0223713328	15.355424
3.43	0.955204831	0.0244860618	-0.731170231	-0.0305434646	0.540767822	-0.566837233	0.0295557705	0.342362549	0.121875344	0.0523681694	16.407797
3.44	0.959322865	0.0259973329	-0.732185531	-0.0303022014	0.539171047	-0.53351467	0.00438208311	0.342574334	0.108331271	0.064250425	16.767547
3.45	0.960691292	0.0246654384	-0.733132486	-0.0300723884	0.537550754	-0.482460079	-0.0429700494	0.344426307	0.149259585	0.0692907971	15.665144
3.46	0.960030407	0.0211047267	-0.733988128	-0.0298393494	0.535827272	-0.418008697	-0.109183	0.347785767	0.103228753	0.0699120557	14.289519
