time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
11.44	2	0.193260212	-0.0692785127	-0.091694064	0.547104404	2.94049851	9.31389092	0.282241475	0.0849962809	19.627887
11.45	2	0.192050395	-0.070324214	-0.0933626168	0.54369903	3.30944706	9.01112132	0.282298436	0.0980135799	21.287604
11.46	2	0.190074619	-0.0714900597	-0.0950527779	0.540513501	3.38654018	8.83207293	0.282153287	0.0684711119	22.658623
11.47	2	0.187718733	-0.07271646	-0.0967168044	0.537410863	3.32975952	8.71158511	0.281910409	0.0599392175	20.156299
11.48	2	0.185517679	-0.073978366	-0.0983380249	0.534274148	3.18892442	8.60737979	0.281590521	0.110764764	20.360325
11.49	2	0.184065911	-0.0752412883	-0.0998991977	0.531013484	3.02478493	8.4679043	0.281222605	0.102667214	19.612597
11.5	2	0.183934489	-0.0764787524	-0.101389279	0.527673667	2.86443746	8.2945999	0.280911454	0.0468970406	18.287496
11.51	2	0.185515626	-0.0777063221	-0.102793361	0.52423743	2.70925631	8.1264634	0.280717266	0.0826140263	19.925659
11.52	2	0.188860552	-0.0789072884	-0.104092341	0.520848417	2.56221611	7.96393556	0.280604928	0.0760308034	19.046925
11.53	2	0.19379887	-0.0800750614	-0.105247014	0.517443823	2.41062249	7.80583695	0.280563617	0.115241416	19.633895
11.54	2	0.199848553	-0.0811922603	-0.106243503	0.513968687	2.24701094	7.65736045	0.280601145	0.0906254736	20.677852
11.55	2	0.205681234	-0.0822306495	-0.107062593	0.510518428	2.04900824	7.49011642	0.280659523	0.0778360826	20.933062
11.56	2	0.209907529	-0.0831390507	-0.107670819	0.507343609	1.79126661	7.29137869	0.280598156	0.13811862	21.24064
11.57	2	0.211828132	-0.0839386635	-0.108418209	0.504163632	1.8955788	7.15490092	0.281490361	0.0735835795	18.976181
11.58	2	0.211529784	-0.0846655546	-0.109022656	0.501777551	1.91675741	7.11249913	0.282319827	0.0770660745	22.175228
11.59	2	0.21019699	-0.0853018649	-0.109574215	0.500328457	1.96801839	7.06326122	0.282513503	0.0612966153	21.045956
11.6	2	0.208692834	-0.0858512452	-0.110051887	0.49972671	2.01962734	7.00998591	0.281862356	0.0594140024	18.166078
11.61	2	0.206451724	-0.0862811777	-0.110392845	0.499757893	2.04423848	6.96148622	0.280668622	0.0957027809	19.440322
11.62	2	0.201966355	-0.0865700407	-0.110609121	0.500252622	2.076723	6.92839662	0.280030317	0.0681876205	19.293566
11.63	2	0.196632637	-0.0866827939	-0.110678466	0.501106815	2.12886314	6.9136553	0.279791213	0.059641347	19.457837
11.64	2	0.192514657	-0.086620841	-0.110620931	0.502149464	2.21657857	6.90636387	0.279732387	0.066550562	18.491017
11.65	2	0.190215206	-0.0863997562	-0.110471247	0.503407354	2.39318802	6.92311569	0.28001931	0.0750405072	18.659564
11.66	2	0.189997694	-0.0861297924	-0.11020857	0.504556991	2.54388451	6.91964717	0.280570758	0.0613426781	19.659139
