time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
0.95	1	0.0835375814	0.0233344576	-0.00635412509	0.518201921	1.27023027	4.19167692	0.347941188	0.0686629897	21.970001
0.96	1	0.0731288027	0.0233764558	-0.00671741425	0.518581175	1.44851815	4.25770992	0.345758444	0.0372646557	22.15226
0.97	1	0.0651778995	0.0234333125	-0.00708025895	0.519118936	1.57897701	4.30658687	0.343893437	0.0614516354	18.793859
0.98	1	0.0593973873	0.0235349715	-0.00747691246	0.519576824	1.71322536	4.3681977	0.342342556	0.0456545045	25.076481
0.99	1	0.0556401982	0.0237068209	-0.00786483191	0.52006938	1.80258653	4.3556838	0.340469485	0.0635821328	21.183747
1	1	0.0531547166	0.0239743356	-0.00823669286	0.520474942	1.86266239	4.27017314	0.338610776	0.0438942975	20.58084
1.01	1	0.05103068	0.0243697634	-0.00857831791	0.520656244	1.8911338	4.10604489	0.337033052	0.0651990169	22.88298
1.02	1	0.0492037836	0.0248253398	-0.00888949879	0.52071289	1.87737614	3.88842346	0.335606804	0.082540961	22.308915
1.03	1	0.0471598893	0.0253759109	-0.0090810937	0.520321696	1.72668398	3.69013363	0.334674091	0.0560178197	19.731739
1.04	1	0.0453124046	0.0259841806	-0.00921268848	0.519707434	1.57399673	3.46826528	0.333885754	0.0725923007	21.517151
1.05	1	0.0434902671	0.0266170829	-0.00936670215	0.519217507	1.41911619	3.26121051	0.333071731	0.0955088201	20.158811
1.06	1	0.0420448255	0.0272940884	-0.00954991333	0.518846664	1.2856567	3.06160415	0.332632512	0.0704294529	18.01139
1.07	1	0.0412398237	0.0280147863	-0.0097478646	0.518618815	1.14824738	2.88198812	0.331914695	0.121168414	19.042429
1.08	1	0.0407919663	0.0287494173	-0.00999856049	0.518589365	1.03146737	2.71403377	0.331189399	0.0724967052	19.950503
1.09	1	0.0408168011	0.0294446316	-0.0103211726	0.518866777	0.949444683	2.55861022	0.330410714	0.0757158137	19.296974
1.1	1	0.0407931566	0.0301336578	-0.0108282441	0.519024755	1.03526274	2.46939474	0.329908727	0.0636744573	18.796831
1.11	1	0.0409090709	0.0307764408	-0.0114295517	0.519651271	1.04836528	2.3927805	0.329699781	0.101783339	19.075122
1.12	1	0.0414887224	0.031391499	-0.0119799615	0.5200947	0.941481041	2.20031962	0.328991825	0.0788598018	20.976835
1.13	1	0.0418704829	0.0319381978	-0.0126735549	0.521006886	0.938923038	2.10126293	0.32840606	0.0569043705	21.239683
1.14	1	0.0418901437	0.0323917533	-0.0135092833	0.522339028	0.993420191	2.07868874	0.327853223	0.0523213111	22.428477
1.15	1	0.041355948	0.0327309411	-0.0144275354	0.523908303	1.03205051	2.11024904	0.327027816	0.0973425803	20.600905
1.16	1	0.0399291916	0.0329826925	-0.0154339718	0.525692211	1.08268898	2.16663106	0.326005685	0.0562115951	21.198579
1.17	1	0.0373938058	0.0331650404	-0.0165223339	0.527651385	1.1218245	2.24739396	0.32485313	0.0627761179	21.569827
1.18	1	0.0342242183	0.0332994516	-0.0176773296	0.52970348	1.15684756	2.34789884	0.323490224	0.0596634404	21.323791
1.19	1	0.029913817	0.0333852139	-0.0188909505	0.531848585	1.18207222	2.46591155	0.322019252	0.0539718005	22.586283
1.2	1	0.0251255399	0.033458881	-0.0201256947	0.53386705	1.18749797	2.56811557	0.320215449	0.072398144	21.091131
1.21	1	0.0205541653	0.0335548192	-0.0213626067	0.535702427	1.18849754	2.64292293	0.318237374	0.0517745587	18.404765
1.22	1	0.016636624	0.0337000759	-0.0225752724	0.537209917	1.17861968	2.71244326	0.316558215	0.0705609253	19.37332
1.23	1	0.0130905282	0.0338675331	-0.0237492221	0.538375573	1.13789613	2.75663225	0.315207848	0.0560103095	19.414973
1.24	1	0.00993013856	0.0341188965	-0.0248578875	0.539117848	1.0383203	2.71762578	0.31375321	0.0967330895	20.428573
1.25	1	0.00743585941	0.0344287513	-0.0258924662	0.539433748	0.89009774	2.58296158	0.312087467	0.0864993959	18.432632
1.26	1	0.00606773583	0.0348011178	-0.0268266917	0.539234257	0.701678023	2.35055744	0.310358329	0.0846995826	18.59572
1.27	1	0.00730593907	0.0352007465	-0.0276694523	0.538458894	0.519169313	2.05274071	0.308671582	0.0632639779	19.950989
1.28	1	0.0108666075	0.0355490655	-0.028332804	0.537496876	0.326329726	1.80549799	0.307151459	0.0934045909	20.129225
1.29	1	0.0150703612	0.0357739693	-0.0288678596	0.536469735	0.188491145	1.57955893	0.305534264	0.0888952198	21.09533
1.3	1	0.0189021338	0.0358709569	-0.0292642463	0.535427044	0.0741641417	1.37442698	0.304118534	0.0929932161	20.017499
1.31	1	0.0211367035	0.0358608346	-0.029507921	0.534429222	-0.0395664928	1.2194381	0.303518332	0.0599948786	22.060609
1.32	1	0.0224176617	0.0356954414	-0.0296481052	0.533653264	-0.170627916	1.09397642	0.303251741	0.0670405942	18.349932
1.33	1	0.0232475761	0.0353567096	-0.0296678823	0.533286919	-0.331506576	1.010484	0.303066961	0.110878074	22.41199
1.34	1	0.0234952413	0.0347929102	-0.0295548997	0.533369008	-0.448355893	0.958602572	0.302656893	0.0696780087	19.040589
1.35	1	0.0236638292	0.0340658626	-0.0294186847	0.53360103	-0.538547468	0.998228701	0.302758891	0.0933552105	18.382265
1.36	1	0.0238137601	0.0331753704	-0.0292840843	0.533763369	-0.54173294	0.932516607	0.302802182	0.0473550696	21.120602
1.37	1	0.0241085376	0.0321036761	-0.0290974318	0.534367013	-0.589058767	0.937371813	0.303076724	0.059448169	19.218393
1.38	1	0.0240333819	0.0308941921	-0.028843895	0.535324339	-0.683186372	1.02048033	0.303495052	0.0859723806	20.989379
1.39	1	0.0237970728	0.0295852307	-0.0285432918	0.536373726	-0.771002506	1.15046054	0.30388841	0.0751386283	18.507269
1.4	2	0.191823312	0.0282766251	-0.028191228	0.537503198	-0.871886666	1.29330405	0.304090745	0.0701278719	18.328945
1.41	2	0.192406036	0.0269708408	-0.0278300778	0.53865123	-0.952482733	1.43010643	0.304585969	0.0749069667	21.367814
1.42	2	0.193504389	0.0257609008	-0.0274836932	0.539744402	-0.974632027	1.54753318	0.304933016	0.115674901	20.801692
1.43	2	0.194817913	0.024674694	-0.027012435	0.540343975	-1.05875025	1.74831759	0.305749119	0.0718019068	20.184895
1.44	2	0.194519111	0.0236633582	-0.0265473531	0.541070055	-1.04835379	1.90190229	0.306311509	0.0864282405	20.429998
1.45	2	0.191842644	0.0227600381	-0.0261150834	0.541838817	-0.941202283	1.97718661	0.306516189	0.085158933	20.282989
1.46	2	0.186752855	0.0219474948	-0.0257044526	0.542588406	-0.81667861	1.99830996	0.306483751	0.0767869302	19.599029
1.47	2	0.180229602	0.0211965257	-0.0253255659	0.543223755	-0.6940558	1.9970777	0.306618108	0.0828029475	19.749439
1.48	2	0.172603433	0.0205274507	-0.0249872667	0.543691161	-0.573784878	1.97186139	0.306614484	0.0565381324	21.795506
1.49	2	0.163968882	0.0199852861	-0.0247026532	0.543966771	-0.452141771	1.90270611	0.30670944	0.0631287722	17.433154
1.5	2	0.154053892	0.01954424	-0.0244752917	0.544019999	-0.316373855	1.82673484	0.306993698	0.0715622641	19.721146
1.51	2	0.142723966	0.0192323409	-0.0243211126	0.543727546	-0.186655894	1.75400253	0.307538103	0.10368057	18.900253
1.52	2	0.129739087	0.0190493126	-0.0242414676	0.54304	-0.0587433759	1.67090025	0.308030195	0.0713676201	19.238201
1.53	2	0.117838623	0.0189822786	-0.0242361337	0.542040255	0.0835615746	1.60753361	0.308723562	0.0570112538	20.039896
1.54	2	0.105273274	0.0190396049	-0.0243187694	0.540723052	0.258983545	1.54672739	0.309460698	0.0727550619	19.816747
1.55	2	0.0920418044	0.0191950752	-0.0244362634	0.539425164	0.398625741	1.39716283	0.309542132	0.0984064157	19.570263
1.56	2	0.0799786193	0.0194008531	-0.0245823917	0.538219062	0.540374213	1.20020731	0.30930153	0.0897949023	19.241411
1.57	2	0.0702424935	0.0196410617	-0.0247716933	0.536976887	0.674774523	0.958099921	0.309007655	0.101092336	19.447217
1.58	2	0.0630853398	0.0199370286	-0.0249940062	0.53580881	0.789790957	0.677938857	0.308852225	0.0639497773	19.545998
1.59	2	0.0588861695	0.0202157041	-0.0251894213	0.534636742	0.809513363	0.432404418	0.309084294	0.0627849058	19.224852
1.6	2	0.0572973638	0.0204053648	-0.0254437841	0.53376949	0.863388217	0.211423051	0.309430722	0.0733359862	19.246029
1.61	2	0.0578147607	0.0204781299	-0.025791271	0.533218138	0.961473772	0.041876521	0.310011086	0.0574615413	19.389995
1.62	2	0.0600399223	0.0204984105	-0.0261289849	0.532505268	0.942306655	-0.189840203	0.310441483	0.0491639835	19.296606
1.63	2	0.0624180918	0.0203537485	-0.0265488037	0.53237761	0.968211114	-0.293234392	0.310941405	0.0619973255	20.28957
1.64	2	0.0647258034	0.0200614693	-0.0270347507	0.532723623	0.997537551	-0.304275232	0.311323612	0.053317637	18.074652
1.65	2	0.0661053973	0.0197020028	-0.0275759146	0.533478002	1.02794056	-0.249950357	0.311517949	0.0837699066	18.183304
1.66	2	0.0662535989	0.0193014204	-0.0281780685	0.534358622	1.08018878	-0.171281943	0.311341348	0.0635573025	20.102744
1.67	2	0.0660427522	0.0189353473	-0.0287908404	0.535269238	1.07075166	-0.0233121728	0.311294662	0.11142284	20.0215
1.68	2	0.0655297424	0.0186384483	-0.029407337	0.536187413	1.01635723	0.148103735	0.311196926	0.0548819945	19.29765
1.69	2	0.0639101612	0.0184132016	-0.0300244487	0.537085877	0.931588023	0.349422109	0.310803205	0.100275559	20.423006
1.7	2	0.0619889056	0.0183147887	-0.0306214292	0.537941481	0.806065797	0.560790074	0.31006522	0.0407843796	20.336931
1.71	2	0.0589319486	0.0183359425	-0.0311975834	0.538704425	0.668049901	0.79271958	0.309205928	0.0612266298	19.643199
1.72	2	0.055669613	0.0184892564	-0.0317315542	0.539320771	0.517302025	1.0439189	0.308272574	0.062091168	19.708111
1.73	2	0.0529861056	0.0187980116	-0.0322219487	0.539669847	0.371247353	1.32084625	0.308089849	0.08056878	20.016237
1.74	2	0.0502097704	0.0192304367	-0.0326971812	0.539739401	0.247700195	1.61624533	0.308768012	0.0937426071	18.814716
1.75	2	0.0471318871	0.0197808275	-0.0331587886	0.539422654	0.141960362	1.87945751	0.309460251	0.0676530657	19.494628
1.76	2	0.0440936346	0.0204610304	-0.033598394	0.538737213	0.0553955049	2.0851884	0.309966115	0.0577248598	18.841233
1.77	2	0.0414175544	0.0212698002	-0.0340094267	0.537778506	-0.0691493449	2.22054928	0.309929208	0.0701335512	19.733724
1.78	2	0.0380564949	0.0221442442	-0.0344300891	0.536693174	-0.191718113	2.27859968	0.30913891	0.0794649922	20.648689
1.79	2	0.0349403862	0.0230853212	-0.0348588488	0.535466159	-0.323057045	2.27229656	0.307977167	0.0583578676	17.893389
1.8	2	0.0322459724	0.0240631991	-0.0352978866	0.534176508	-0.452601707	2.19984737	0.306728029	0.0781402478	20.153277
1.81	2	0.0304950127	0.025027821	-0.0357050968	0.532272092	-0.59933924	2.2035458	0.305877628	0.0746934106	19.922508
1.82	2	0.0300215044	0.02592307	-0.0360873692	0.530683703	-0.760797116	2.13517679	0.304582114	0.100415503	19.031138
1.83	2	0.0307051502	0.0267255068	-0.0364374805	0.529370368	-0.926696965	2.05841971	0.303876498	0.0558061224	19.560637
1.84	2	0.0318550796	0.0274000874	-0.0367521076	0.528386744	-1.0948809	1.99359369	0.303658636	0.0458988405	19.569954
1.85	2	0.0323317276	0.0278653338	-0.0370421525	0.527874393	-1.26426507	1.98194149	0.303701052	0.0929794255	21.968929
1.86	2	0.0323556163	0.0281581102	-0.0373778971	0.52731415	-1.31663939	1.8917784	0.303688991	0.0608862072	19.304778
1.87	2	0.0318984586	0.0281567516	-0.0376847884	0.527425479	-1.4356611	1.92766731	0.303855361	0.0461090924	20.429548
1.88	2	0.0312684869	0.0278752396	-0.0379891921	0.528095609	-1.56723381	2.05004574	0.304100286	0.0496969643	21.507408
1.89	2	0.0305339991	0.0273973295	-0.0382797197	0.52919522	-1.67801097	2.2028049	0.304220572	0.0804116591	21.428922
1.9	2	0.0307136568	0.0267815438	-0.0385891103	0.530628025	-1.73470524	2.36574079	0.304437046	0.066384437	19.353662
1.91	2	0.0311388904	0.0260298974	-0.0389422667	0.532327856	-1.72996549	2.5295031	0.304605766	0.0501846865	19.730091
1.92	2	0.0319843787	0.0252066318	-0.0392425583	0.53348153	-1.72445661	2.78899071	0.305214223	0.0563036354	20.764652
1.93	2	0.0327424286	0.024292068	-0.0395678323	0.534868027	-1.65741083	2.97139509	0.305176674	0.0614832481	22.777922
1.94	2	0.0335921689	0.0233667268	-0.0399039385	0.536302942	-1.56625604	3.07980516	0.304776454	0.0620929233	21.474316
1.95	2	0.0355905012	0.0224666844	-0.0402519218	0.537641498	-1.45397981	3.1355755	0.304511283	0.0403306251	20.671355
1.96	2	0.0382367079	0.0216220716	-0.040597976	0.538705622	-1.31299679	3.15127703	0.304419372	0.0821660635	21.474958
1.97	2	0.0399746541	0.0207968098	-0.0409181695	0.539347472	-1.1775286	3.16426181	0.304411837	0.110717006	17.300521
1.98	2	0.0404725269	0.0199613741	-0.0412403157	0.539653689	-1.03167101	3.16478044	0.30412933	0.0617728603	22.479158
1.99	2	0.0393343063	0.0191213376	-0.0415395425	0.539665835	-0.908509787	3.1584707	0.303513332	0.0589785334	17.971815
2	2	0.0377663738	0.0183395489	-0.0418202278	0.53928839	-0.786519219	3.15368256	0.303393897	0.0544458291	21.449357
2.01	2	0.0354216097	0.0175954773	-0.0420900267	0.53850453	-0.660801879	3.1453411	0.303533559	0.0596319915	20.874479
2.02	2	0.0328593837	0.0169001418	-0.0423497751	0.537304344	-0.522855483	3.11178174	0.303808807	0.0412559182	18.439967
2.03	2	0.0308585253	0.0162794116	-0.042611173	0.535812857	-0.385350708	3.02463293	0.304026311	0.0564039472	19.073822
