time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
1.16	0.0468635742	0.159124899	-0.00412847762	-0.015621701	0.538754334	1.35331245	1.27546292	0.296259056	0.0790963334	0.0179588458	18.941189
1.17	0.0470599929	0.156378912	-0.00456627767	-0.0165960789	0.538457192	1.25999126	1.25024429	0.296004944	0.0757949004	0.0260238924	20.475443
1.18	0.0475914345	0.153168785	-0.00500688279	-0.0175897439	0.538089794	1.18422914	1.25085901	0.295691895	0.0744761519	0.0118247339	18.573268
1.19	0.0478366933	0.152240546	-0.00548115197	-0.0186069373	0.537689824	1.13699977	1.31119273	0.295985401	0.0995723413	0.0248645204	17.257164
1.2	0.0482338945	0.151300138	-0.00598092681	-0.0196247902	0.537159996	1.09848109	1.38814807	0.29634829	0.0956967335	0.0201026276	19.467064
1.21	0.0497367074	0.14899901	-0.00650883048	-0.020621923	0.536559048	1.07530768	1.47704537	0.296722893	0.147522324	0.0429409092	18.335331
1.22	0.0517216751	0.147603025	-0.0070627994	-0.0215874962	0.535804796	1.04520244	1.57782704	0.297582792	0.137517172	0.0449825655	19.753399
1.23	0.0540627794	0.146385172	-0.00765469286	-0.0225243313	0.534898819	0.981950743	1.66342745	0.298679019	0.115787819	0.0156089774	17.465958
1.24	0.0562255119	0.144921349	-0.00821704296	-0.0234264663	0.53375452	0.84641889	1.66863813	0.299631091	0.100260285	0.0410512515	17.304889
1.25	0.0583684609	0.142998523	-0.00895350787	-0.0242485985	0.533670008	0.651609775	1.74220395	0.30047479	0.0675624902	0.0243838118	17.834537
1.26	0.0593542334	0.142468377	-0.00975524467	-0.0250522145	0.533784295	0.506332293	1.92279157	0.301697715	0.058195329	0.028230616	20.03856
1.27	0.0600228682	0.142056342	-0.0106078361	-0.0257219764	0.534347073	0.281885528	2.06132225	0.302629268	0.0584120429	0.0106339565	17.733847
1.28	0.0603690431	0.141557813	-0.0115348337	-0.0262760557	0.53530454	0.0859622907	2.17094707	0.303101414	0.0613406096	0.0229305584	17.770632
1.29	0.0597057272	0.141925151	-0.0125132399	-0.0267228104	0.536446959	-0.0852413108	2.25724578	0.303281043	0.0832953718	0.0205060047	18.754491
1.3	0.0581474012	0.142786372	-0.0135239211	-0.0270573361	0.537697413	-0.228179575	2.30326891	0.303184764	0.0439359548	0.0122715399	16.819321
1.31	0.0556830774	0.144378223	-0.0145757865	-0.0272734965	0.539011543	-0.358733283	2.32143108	0.302909996	0.0394432083	0.00853537534	18.194142
1.32	0.0533594111	0.144757156	-0.0156707816	-0.0273910848	0.540418447	-0.479148918	2.29403251	0.302180382	0.050540247	0.0314758455	17.974871
1.33	0.05077524	0.145553054	-0.0168134736	-0.0273940179	0.541964254	-0.603269655	2.26520614	0.301419838	0.0917054169	0.0158018085	17.458008
1.34	0.0483012946	0.147053682	-0.0180150187	-0.0272816543	0.543592293	-0.735246336	2.22212895	0.300738289	0.04229208	0.0128370792	16.904125
1.35	0.0463488755	0.148895735	-0.0192499741	-0.0270839471	0.545200748	-0.863351151	2.1704184	0.300063803	0.119469681	0.0114950475	16.663041
1.36	0.0451373476	0.150629737	-0.0204594383	-0.0267679776	0.546254551	-1.01682168	2.17536638	0.299573672	0.10045087	0.0145532072	16.475329
1.37	0.0444924342	0.152261981	-0.0216634957	-0.0264437477	0.54702959	-1.10037901	2.1732436	0.299273724	0.106291711	0.00862758432	16.669653
1.38	0.0441367229	0.153488265	-0.0228541216	-0.026098899	0.5475428	-1.15420629	2.18177692	0.299128829	0.0885509181	0.0189058015	18.819087
1.39	0.0438529957	0.15315534	-0.0240193963	-0.0257312413	0.547692799	-1.17463166	2.19018879	0.298857651	0.126969481	0.0241039952	18.294889
1.4	0.0432823368	0.152456658	-0.0251047879	-0.0253573118	0.547472764	-1.15782484	2.1714982	0.298571842	0.0957322468	0.00355153191	18.153123
1.41	0.0418451876	0.154739256	-0.0260865378	-0.024995007	0.546853165	-1.11879762	2.12713074	0.298841564	0.0990784407	0.0514969566	16.677156
1.42	0.0405486855	0.15779692	-0.0269421044	-0.024648222	0.545892002	-1.04614657	2.06177329	0.299068097	0.0529614406	0.0211520508	18.06522
1.43	0.0395981559	0.16034722	-0.0277660178	-0.0242922068	0.544755538	-0.962920378	2.01272856	0.299234031	0.105051415	0.0336703791	18.262572
1.44	0.0386456692	0.16202719	-0.02857766	-0.0239246973	0.543522886	-0.858374763	1.97179109	0.299386471	0.0857526521	0.0171739715	19.230345
