time_s	best_cost
2.949999999999981082e+00	1.375175575968557387e+05
2.959999999999980869e+00	1.373074672715312918e+05
2.969999999999980655e+00	1.376709630934452871e+05
2.979999999999980442e+00	1.379149498454697314e+05
2.989999999999980229e+00	1.379351343104182743e+05
2.999999999999980016e+00	1.376553398700939142e+05
3.009999999999979803e+00	1.375267527061207802e+05
3.019999999999979590e+00	1.358532003776406345e+05
3.029999999999979376e+00	1.354381092247054912e+05
3.039999999999979163e+00	1.356773028248329938e+05
3.049999999999978950e+00	1.353366593691917660e+05
3.059999999999978737e+00	1.343684233360283251e+05
3.069999999999978524e+00	1.337375275131122908e+05
3.079999999999978311e+00	1.319580137293729058e+05
3.089999999999978098e+00	1.327524645194133918e+05
3.099999999999977884e+00	1.324163158689523989e+05
3.109999999999977671e+00	1.319506001929911145e+05
3.119999999999977458e+00	1.320807616111466486e+05
3.129999999999977245e+00	1.318422562900023186e+05
3.139999999999977032e+00	1.310382099774775270e+05
3.149999999999976819e+00	1.306297172499689332e+05
3.159999999999976605e+00	1.311336369359624223e+05
3.169999999999976392e+00	1.307281897514394950e+05
3.179999999999976179e+00	1.315136574013207573e+05
3.189999999999975966e+00	1.309037810859147576e+05
3.199999999999975753e+00	1.291454218607574730e+05
3.209999999999975540e+00	1.306529562697696092e+05
3.219999999999975326e+00	1.299838536044757639e+05
3.229999999999975113e+00	1.296698314143865719e+05
3.239999999999974900e+00	1.284686418316156487e+05
3.249999999999974687e+00	1.276603197629391798e+05
3.259999999999974474e+00	1.300393557742062840e+05
3.269999999999974261e+00	1.302434005074431770e+05
3.279999999999974047e+00	1.279440878575783427e+05
3.289999999999973834e+00	1.280163603592364525e+05
3.299999999999973621e+00	1.280274151108446822e+05
3.309999999999973408e+00	1.271640277903091483e+05
3.319999999999973195e+00	1.286810566024608124e+05
3.329999999999972982e+00	1.285352191891431285e+05
3.339999999999972768e+00	1.275756363435113744e+05
3.349999999999972555e+00	1.277883417822955234e+05
3.359999999999972342e+00	1.261406499831467227e+05
3.369999999999972129e+00	1.262357539072089276e+05
3.379999999999971916e+00	1.264476954108922801e+05
3.389999999999971703e+00	1.242447189842646039e+05
3.399999999999971489e+00	1.242141553009624331e+05
3.409999999999971276e+00	1.244745715330915409e+05
3.419999999999971063e+00	1.253528432896155573e+05
3.429999999999970850e+00	1.245412443608516478e+05
3.439999999999970637e+00	1.267727562105840043e+05
3.449999999999970424e+00	1.264161854705594160e+05
3.459999999999970210e+00	1.250159794617043517e+05
3.469999999999969997e+00	1.253839448371220496e+05
3.479999999999969784e+00	1.247433545687108563e+05
3.489999999999969571e+00	1.243710642084496503e+05
3.499999999999969358e+00	1.250076618109396950e+05
3.509999999999969145e+00	1.232632723784200789e+05
3.519999999999968932e+00	1.229389236260202306e+05
3.529999999999968718e+00	1.198137556191979093e+05
3.539999999999968505e+00	1.200759534167496458e+05
3.549999999999968292e+00	1.191830504273865081e+05
3.559999999999968079e+00	1.178341686779073498e+05
3.569999999999967866e+00	1.176594353911432700e+05
3.579999999999967653e+00	1.178621166976231616e+05
3.589999999999967439e+00	1.182943892040086066e+05
3.599999999999967226e+00	1.174945850922482059e+05
3.609999999999967013e+00	1.174622397276408738e+05
3.619999999999966800e+00	1.173689255491451186e+05
3.629999999999966587e+00	1.173380223667831451e+05
3.639999999999966374e+00	1.169301779532272485e+05
3.649999999999966160e+00	1.168990671142295614e+05
3.659999999999965947e+00	1.171802865899182216e+05
3.669999999999965734e+00	1.175381452677688940e+05
3.679999999999965521e+00	1.181188898431910930e+05
3.689999999999965308e+00	1.185949843315307226e+05
3.699999999999965095e+00	1.180810862286189513e+05
3.709999999999964881e+00	1.174848569741485408e+05
3.719999999999964668e+00	1.172714411265408271e+05
3.729999999999964455e+00	1.173067475187873206e+05
3.739999999999964242e+00	1.174717742461676826e+05
3.749999999999964029e+00	1.162782266112881480e+05
3.759999999999963816e+00	1.165481074220297742e+05
3.769999999999963602e+00	1.151009533261554170e+05
3.779999999999963389e+00	1.150358418612274108e+05
3.789999999999963176e+00	1.140836798932005622e+05
3.799999999999962963e+00	1.149760473822265631e+05
3.809999999999962750e+00	1.141432454293957999e+05
3.819999999999962537e+00	1.134657493324745737e+05
3.829999999999962323e+00	1.134013543958101072e+05
3.839999999999962110e+00	1.121758540524572018e+05
3.849999999999961897e+00	1.120153222761749348e+05
3.859999999999961684e+00	1.120070697878325736e+05
3.869999999999961471e+00	1.124836020667760022e+05
3.879999999999961258e+00	1.099581411821236252e+05
3.889999999999961044e+00	1.102466723456094333e+05
3.899999999999960831e+00	1.088995532502168498e+05
3.909999999999960618e+00	1.074589868605716329e+05
3.919999999999960405e+00	1.079243228138632112e+05
3.929999999999960192e+00	1.074372250188016624e+05
3.939999999999959979e+00	1.064557470685401640e+05
3.949999999999959766e+00	1.050948702920488286e+05
3.959999999999959552e+00	1.048934186041224457e+05
3.969999999999959339e+00	1.053345041045047401e+05
3.979999999999959126e+00	1.036510851696050668e+05
3.989999999999958913e+00	1.020610654140988918e+05
3.999999999999958700e+00	1.018134522497153084e+05
4.009999999999958931e+00	1.014910234689684876e+05
4.019999999999958717e+00	1.007018376941132301e+05
4.029999999999958504e+00	1.000240753611222317e+05
4.039999999999958291e+00	9.918588608775282046e+04
4.049999999999958078e+00	9.905472141007601749e+04
4.059999999999957865e+00	9.866021776197772124e+04
4.069999999999957652e+00	9.860612046055545215e+04
4.079999999999957438e+00	9.835048177721552202e+04
4.089999999999957225e+00	9.841284155902927159e+04
4.099999999999957012e+00	9.806768036425978062e+04
4.109999999999956799e+00	9.835775999726320151e+04
4.119999999999956586e+00	9.816369418820476858e+04
4.129999999999956373e+00	9.752689414632572152e+04
4.139999999999956160e+00	9.780854647314177419e+04
4.149999999999955946e+00	9.773654054291333887e+04
4.159999999999955733e+00	9.774045297350849432e+04
4.169999999999955520e+00	9.794098069555812981e+04
4.179999999999955307e+00	9.819111496316303965e+04
4.189999999999955094e+00	9.846334039229020709e+04
4.199999999999954881e+00	9.784758525406593981e+04
4.209999999999954667e+00	9.737680295504187234e+04
4.219999999999954454e+00	9.672407731731285457e+04
4.229999999999954241e+00	9.661065936334086291e+04
4.239999999999954028e+00	9.640651428369854693e+04
4.249999999999953815e+00	9.670681739633629331e+04
4.259999999999953602e+00	9.615282682466071856e+04
4.269999999999953388e+00	9.696234165821157512e+04
4.279999999999953175e+00	9.684822390965939849e+04
4.289999999999952962e+00	9.545720831236816593e+04
4.299999999999952749e+00	9.605946516631406848e+04
4.309999999999952536e+00	9.610800914615423244e+04
4.319999999999952323e+00	9.621498074828722747e+04
4.329999999999952109e+00	9.637439733033571974e+04
4.339999999999951896e+00	9.605658604078268399e+04
4.349999999999951683e+00	9.644379209646176605e+04
4.359999999999951470e+00	9.687200997569716128e+04
4.369999999999951257e+00	9.691820476349792443e+04
4.379999999999951044e+00	9.608614122730867530e+04
4.389999999999950830e+00	9.637340002992305381e+04
4.399999999999950617e+00	9.666608893436312792e+04
4.409999999999950404e+00	9.709669133723825507e+04
4.419999999999950191e+00	9.792871945514268009e+04
4.429999999999949978e+00	9.734374992006720277e+04
4.439999999999949765e+00	9.760624883781494282e+04
4.449999999999949551e+00	9.711157623444957426e+04
4.459999999999949338e+00	9.769890891257852491e+04
4.469999999999949125e+00	9.680231416438930319e+04
4.479999999999948912e+00	9.655881621930733672e+04
4.489999999999948699e+00	9.616117838794470299e+04
4.499999999999948486e+00	9.589099590219174570e+04
4.509999999999948272e+00	9.384008345875292434e+04
4.519999999999948059e+00	9.421156983154975751e+04
4.529999999999947846e+00	9.351393972884301911e+04
4.539999999999947633e+00	9.403358993277784612e+04
4.549999999999947420e+00	9.407692366919983760e+04
4.559999999999947207e+00	9.395069560492713936e+04
4.569999999999946994e+00	9.407376016907152371e+04
4.579999999999946780e+00	9.344656067769577203e+04
4.589999999999946567e+00	9.323097329313639784e+04
4.599999999999946354e+00	9.373969069091061829e+04
4.609999999999946141e+00	9.389663951466980507e+04
4.619999999999945928e+00	9.306776431991584832e+04
4.629999999999945715e+00	9.311889624999325315e+04
4.639999999999945501e+00	9.407801400674707838e+04
4.649999999999945288e+00	9.410319390137787559e+04
4.659999999999945075e+00	9.421363104664067214e+04
4.669999999999944862e+00	9.418274703215126647e+04
4.679999999999944649e+00	9.428032563735306030e+04
4.689999999999944436e+00	9.356750832995501696e+04
4.699999999999944222e+00	9.256133583835244644e+04
4.709999999999944009e+00	9.235476021060156927e+04
4.719999999999943796e+00	9.241549183909388375e+04
4.729999999999943583e+00	9.213357255834341049e+04
4.739999999999943370e+00	9.278635634999538888e+04
