time_s	box_x_m	box_y_m	box_z_m	box_error_m	box_progress_m	box_lateral_error_m	box_tilt_deg	ee_contact_error_m	contact_engaged	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.95	1.000035	8.7089163e-05	0.189998357	2.8283408	8.6328654e-05	3.68340215e-05	9.22391696e-05	0.214164202	0	0.159183982	-0.06443669	0.463080922	-0.451978449	0.560709718	0.273598257	0.0770668856	0.00765595207	21.127113
0.96	1.00003502	8.7021233e-05	0.189998637	2.82834083	8.6296365e-05	3.67702429e-05	7.04712443e-05	0.211767587	0	0.160833884	-0.0651045968	0.462490072	-0.591453019	0.670793724	0.27370387	0.106545302	0.0080743321	20.788369
0.97	1.00003504	8.69697772e-05	0.189998853	2.82834085	8.62727006e-05	3.67211379e-05	5.40446136e-05	0.207783126	0	0.16253433	-0.065801583	0.46167321	-0.648834497	0.726544362	0.273605687	0.109483292	0.00833407589	22.489712
0.98	1.00003477	8.7088942e-05	0.189998622	2.82834096	8.61672528e-05	3.699511e-05	0.000143789272	0.207848723	0	0.164254707	-0.0665109196	0.460684322	-0.666170512	0.740610486	0.27452839	0.106686306	0.0084499448	19.976632
0.99	1.00003499	8.72900755e-05	0.18999872	2.82834066	8.64657002e-05	3.69811085e-05	0.000123961936	0.2078774	0	0.166020912	-0.0672405681	0.459497179	-0.624471988	0.706969056	0.275441956	0.0751233209	0.00860962397	20.477651
1	1.00003507	8.73334228e-05	0.189998925	2.82834058	8.65498613e-05	3.69582497e-05	9.4077953e-05	0.206382213	0	0.167833756	-0.0680072755	0.458074314	-0.51722541	0.63428465	0.276021819	0.0590619574	0.0086694232	18.683433
1.01	1.00003513	8.73716338e-05	0.189999073	2.8283405	8.66210289e-05	3.69411205e-05	7.21931125e-05	0.203470774	0	0.169669383	-0.0687869976	0.456540603	-0.486913084	0.488383549	0.276014615	0.0757626836	0.0086975671	21.824232
1.02	1.00003518	8.74007252e-05	0.189999187	2.82834045	8.66753078e-05	3.69279831e-05	5.53506137e-05	0.199038373	0	0.171443481	-0.0695981799	0.455056347	-0.41400033	0.340721698	0.275769045	0.0803265616	0.00892376871	19.961103
1.03	1.00003331	9.2728837e-05	0.190001055	2.828338	8.91241724e-05	4.20142065e-05	0.000558352299	0.196982541	0	0.173206419	-0.0704305075	0.453665701	-0.377250443	0.182311972	0.275409627	0.0547836328	0.00896050157	21.68985
1.04	1.00003356	-0.000286778553	0.189621078	2.82860618	-0.000179049836	0.000226516283	0.114078387	0.193549828	0	0.174966828	-0.0712670798	0.45237098	-0.358705991	0.0362493456	0.274879178	0.0724510096	0.0090466478	21.13493
1.05	1.00003355	-0.00016824921	0.18974018	2.82852237	-9.52447282e-05	0.000142695586	0.0782168288	0.188482928	0	0.176666044	-0.0720765258	0.451223041	-0.411349517	-0.0150653912	0.274372269	0.140996812	0.00883713411	20.045409
1.06	1.00003356	-0.000107879366	0.189800576	2.82847968	-5.25536203e-05	0.000100010842	0.0600147899	0.182102607	0	0.178346897	-0.0729759508	0.450046281	-0.29921192	-0.109106739	0.273710053	0.0867270878	0.00940348768	20.972917
1.07	1.00003356	-6.05711392e-05	0.189847919	2.82844623	-1.91000296e-05	6.6560497e-05	0.0457432637	0.174643355	0	0.179871899	-0.0738915436	0.449184979	-0.207639267	-0.122906424	0.273075467	0.0919523629	0.0090876082	21.233159
1.08	1.00003356	-2.48565743e-05	0.189883643	2.82842097	6.15517597e-06	4.13076805e-05	0.0349710516	0.166825602	0	0.18129583	-0.0748423576	0.448423791	-0.0670366091	-0.0824067041	0.272862492	0.0715648656	0.00886720982	22.243533
1.09	1.00003356	2.34963517e-06	0.189910849	2.82840173	2.53937501e-05	2.20708642e-05	0.026765731	0.158957824	0	0.182587106	-0.0758180631	0.447797239	0.0967381801	-0.00308891417	0.27288134	0.0603019568	0.00862097667	20.87115
1.1	1.00003356	2.31251926e-05	0.18993162	2.82838704	4.00849473e-05	7.38098626e-06	0.0205002943	0.151453074	0	0.183827855	-0.0767720854	0.447205776	0.247099389	0.0783484263	0.272841242	0.0987639038	0.00827898012	21.802669
1.11	1.00002729	5.09457311e-05	0.189953417	2.82837181	5.53180308e-05	1.6730113e-05	0.013947885	0.149732168	0	0.185040178	-0.0776571536	0.446319585	0.331073364	0.0138243638	0.272473841	0.183600542	0.00788453089	18.795158
1.12	1.0000276	6.12181304e-05	0.189963766	2.82836432	6.28032087e-05	2.37723015e-05	0.0108039884	0.148284312	0	0.186236662	-0.0785943456	0.445683264	0.474085305	-0.0600183647	0.272093467	0.0927891787	0.00733036754	22.488471
1.13	1.00002759	6.96155055e-05	0.189972152	2.82835839	6.8735971e-05	2.97152211e-05	0.00827418969	0.146006057	0	0.187444531	-0.0796582623	0.444717336	0.765293551	-0.0319679103	0.272106934	0.10262358	0.0064966573	20.330267
