time_s	best_cost
2.839999999999983427e+00	8.820928012181408121e+03
2.849999999999983213e+00	8.093092869051601156e+03
2.859999999999983000e+00	7.251072347813360466e+03
2.869999999999982787e+00	6.771400786054038690e+03
2.879999999999982574e+00	6.394987336144151413e+03
2.889999999999982361e+00	6.105134633670094445e+03
2.899999999999982148e+00	5.941543681148391443e+03
2.909999999999981934e+00	6.161721194464934342e+03
2.919999999999981721e+00	6.756099378751809127e+03
2.929999999999981508e+00	6.665602729274853118e+03
2.939999999999981295e+00	6.660003845988144349e+03
2.949999999999981082e+00	6.367848081810519034e+03
2.959999999999980869e+00	5.779367428699109951e+03
2.969999999999980655e+00	5.869958249214533680e+03
2.979999999999980442e+00	5.942315559737454350e+03
2.989999999999980229e+00	6.448056472391780517e+03
2.999999999999980016e+00	6.480327875363000203e+03
3.009999999999979803e+00	7.302501261279167920e+03
3.019999999999979590e+00	7.860913712428206964e+03
3.029999999999979376e+00	7.274855731564767666e+03
3.039999999999979163e+00	7.586976046219837372e+03
3.049999999999978950e+00	7.254121569310713312e+03
3.059999999999978737e+00	7.785542185083297227e+03
3.069999999999978524e+00	7.311571360203546647e+03
3.079999999999978311e+00	6.749872945010403782e+03
3.089999999999978098e+00	6.406713933076996909e+03
3.099999999999977884e+00	5.948598025061466615e+03
3.109999999999977671e+00	5.363555638045721935e+03
3.119999999999977458e+00	5.075017138936917036e+03
3.129999999999977245e+00	4.835366781543564684e+03
3.139999999999977032e+00	4.425171508133791576e+03
3.149999999999976819e+00	4.166679705949728486e+03
3.159999999999976605e+00	4.233081241733476418e+03
3.169999999999976392e+00	4.124090523584089169e+03
3.179999999999976179e+00	3.823338993180061152e+03
3.189999999999975966e+00	3.349901324294713049e+03
3.199999999999975753e+00	3.419120486963191979e+03
3.209999999999975540e+00	3.597067721779396379e+03
3.219999999999975326e+00	3.529944467355707275e+03
3.229999999999975113e+00	3.701757102809611752e+03
3.239999999999974900e+00	3.771033148602860820e+03
3.249999999999974687e+00	3.899868898400728540e+03
3.259999999999974474e+00	3.976563408323309432e+03
3.269999999999974261e+00	4.011835469785145506e+03
3.279999999999974047e+00	3.897086114256818291e+03
3.289999999999973834e+00	3.713047318706715487e+03
3.299999999999973621e+00	3.343499645073971351e+03
3.309999999999973408e+00	3.229086002634352553e+03
3.319999999999973195e+00	2.919937287646944242e+03
3.329999999999972982e+00	3.422098365468741576e+03
3.339999999999972768e+00	3.350909683476569171e+03
3.349999999999972555e+00	3.329819500369029811e+03
3.359999999999972342e+00	3.513389667768716208e+03
3.369999999999972129e+00	3.812536953297518721e+03
3.379999999999971916e+00	4.649423644622876964e+03
3.389999999999971703e+00	4.598337115650636406e+03
3.399999999999971489e+00	4.201545206237384264e+03
3.409999999999971276e+00	3.848648806513692762e+03
3.419999999999971063e+00	3.067623858380630281e+03
3.429999999999970850e+00	3.481929986270173686e+03
3.439999999999970637e+00	3.323670799065725078e+03
3.449999999999970424e+00	3.140762379833176510e+03
3.459999999999970210e+00	3.037983360615490710e+03
3.469999999999969997e+00	3.007478561122111387e+03
3.479999999999969784e+00	3.129157166712159778e+03
3.489999999999969571e+00	3.162405219474101159e+03
3.499999999999969358e+00	3.248074572476680714e+03
3.509999999999969145e+00	3.248665732740760177e+03
3.519999999999968932e+00	3.098083299599424663e+03
3.529999999999968718e+00	3.159605366739344390e+03
3.539999999999968505e+00	3.137929696737309314e+03
3.549999999999968292e+00	3.092779067395502807e+03
3.559999999999968079e+00	3.006972062757603908e+03
3.569999999999967866e+00	3.069057973906613825e+03
3.579999999999967653e+00	3.170187858738047453e+03
3.589999999999967439e+00	3.014849097978561986e+03
3.599999999999967226e+00	2.805393642883326265e+03
3.609999999999967013e+00	2.817797309464172031e+03
3.619999999999966800e+00	2.475480281906747223e+03
3.629999999999966587e+00	2.475786794100548832e+03
3.639999999999966374e+00	2.467332534315963585e+03
3.649999999999966160e+00	2.431986936479720498e+03
3.659999999999965947e+00	2.459331023756971263e+03
3.669999999999965734e+00	2.511470959906318967e+03
3.679999999999965521e+00	1.611107766521909798e+05
3.689999999999965308e+00	1.453917554555472452e+05
3.699999999999965095e+00	1.314774684226065874e+05
3.709999999999964881e+00	1.223957559968415881e+05
3.719999999999964668e+00	1.141739983395064774e+05
3.729999999999964455e+00	1.044263387805350067e+05
3.739999999999964242e+00	9.489699406423723849e+04
3.749999999999964029e+00	9.057691176813298080e+04
3.759999999999963816e+00	7.741888457245158497e+04
3.769999999999963602e+00	7.182439593306998722e+04
3.779999999999963389e+00	6.699406290845508920e+04
3.789999999999963176e+00	6.385575579775286315e+04
3.799999999999962963e+00	5.962966234161220200e+04
3.809999999999962750e+00	5.477195484078442678e+04
3.819999999999962537e+00	4.959985162123807822e+04
3.829999999999962323e+00	4.691366279609185585e+04
3.839999999999962110e+00	4.438594112224380660e+04
3.849999999999961897e+00	4.220292945130653970e+04
3.859999999999961684e+00	3.982428166374583088e+04
3.869999999999961471e+00	3.801907352660595643e+04
3.879999999999961258e+00	3.541698624117037980e+04
3.889999999999961044e+00	3.508422849079867592e+04
3.899999999999960831e+00	3.411937505180801236e+04
3.909999999999960618e+00	3.068561566142503580e+04
3.919999999999960405e+00	2.914354320222304159e+04
3.929999999999960192e+00	2.868200216178013216e+04
3.939999999999959979e+00	2.769919876817434852e+04
3.949999999999959766e+00	2.773353035985158203e+04
3.959999999999959552e+00	2.699944434403902414e+04
3.969999999999959339e+00	2.684919758255747729e+04
3.979999999999959126e+00	2.532369159564373695e+04
3.989999999999958913e+00	2.403583019441111901e+04
3.999999999999958700e+00	2.366230746850807918e+04
4.009999999999958931e+00	2.295162085866313282e+04
4.019999999999958717e+00	2.318796575854177718e+04
4.029999999999958504e+00	2.377708838507642940e+04
4.039999999999958291e+00	2.328365665786891623e+04
4.049999999999958078e+00	2.336998178691120847e+04
4.059999999999957865e+00	2.435070145221220810e+04
4.069999999999957652e+00	2.500550820648388617e+04
4.079999999999957438e+00	2.307312618384705274e+04
4.089999999999957225e+00	2.251963360591321543e+04
4.099999999999957012e+00	2.290387056628315986e+04
4.109999999999956799e+00	2.295995222264244512e+04
4.119999999999956586e+00	2.280513361365148739e+04
4.129999999999956373e+00	2.260290416400141476e+04
4.139999999999956160e+00	2.110812646983374725e+04
4.149999999999955946e+00	2.052664745401935943e+04
4.159999999999955733e+00	2.038803922421938114e+04
4.169999999999955520e+00	1.982475320962019759e+04
4.179999999999955307e+00	1.948568951052550256e+04
4.189999999999955094e+00	1.879379683137193933e+04
4.199999999999954881e+00	1.712687762496514188e+04
4.209999999999954667e+00	1.741633429626958969e+04
4.219999999999954454e+00	1.641028502455077250e+04
4.229999999999954241e+00	1.568299512176912322e+04
4.239999999999954028e+00	1.522253152231077547e+04
4.249999999999953815e+00	1.454015763792797225e+04
4.259999999999953602e+00	1.407430961762265906e+04
4.269999999999953388e+00	1.399024271650075752e+04
4.279999999999953175e+00	1.372859794372426222e+04
4.289999999999952962e+00	1.381255881098685313e+04
4.299999999999952749e+00	1.394949529030027406e+04
4.309999999999952536e+00	1.431992748406104147e+04
4.319999999999952323e+00	1.358477185225399808e+04
4.329999999999952109e+00	1.347100132034934722e+04
4.339999999999951896e+00	1.390498143550882378e+04
4.349999999999951683e+00	1.309056789987021330e+04
4.359999999999951470e+00	1.308097782527884010e+04
4.369999999999951257e+00	1.252785163594577716e+04
4.379999999999951044e+00	1.266012941250109361e+04
4.389999999999950830e+00	1.241135538030928365e+04
4.399999999999950617e+00	1.270558896047165399e+04
4.409999999999950404e+00	1.271808545748831966e+04
4.419999999999950191e+00	1.317413514978348758e+04
4.429999999999949978e+00	1.252366063945971655e+04
4.439999999999949765e+00	1.245063983976469717e+04
4.449999999999949551e+00	1.259816361442665584e+04
4.459999999999949338e+00	1.231932622979957523e+04
4.469999999999949125e+00	1.225083245206796710e+04
4.479999999999948912e+00	1.237007629343089866e+04
4.489999999999948699e+00	1.261041144344848726e+04
4.499999999999948486e+00	1.233156529773694820e+04
4.509999999999948272e+00	1.254219836409285381e+04
4.519999999999948059e+00	1.290650380700590904e+04
4.529999999999947846e+00	1.208449003807342888e+04
4.539999999999947633e+00	1.195746532146049867e+04
4.549999999999947420e+00	1.228662384232076874e+04
4.559999999999947207e+00	1.227930803782021030e+04
4.569999999999946994e+00	1.257534069142230146e+04
4.579999999999946780e+00	1.276799087528391465e+04
4.589999999999946567e+00	1.262014174802558409e+04
4.599999999999946354e+00	1.196856715816612632e+04
4.609999999999946141e+00	1.231556426733103945e+04
4.619999999999945928e+00	1.138433501418429660e+04
4.629999999999945715e+00	1.157335131827905207e+04
4.639999999999945501e+00	1.170677567987846487e+04
4.649999999999945288e+00	1.161759294338570726e+04
4.659999999999945075e+00	1.173167803647885376e+04
4.669999999999944862e+00	1.173060691043179395e+04
4.679999999999944649e+00	1.155432783125709102e+04
4.689999999999944436e+00	1.088386917398081459e+04
4.699999999999944222e+00	1.061475835352934155e+04
4.709999999999944009e+00	1.055452811887201096e+04
4.719999999999943796e+00	1.094567523658143728e+04
4.729999999999943583e+00	1.023278803639631587e+04
4.739999999999943370e+00	1.035515028022065235e+04
4.749999999999943157e+00	1.061666644950042246e+04
4.759999999999942943e+00	1.001118614951086420e+04
4.769999999999942730e+00	1.001605486155682229e+04
4.779999999999942517e+00	1.003067213236662246e+04
4.789999999999942304e+00	9.785857394077913341e+03
4.799999999999942091e+00	9.649261923347012271e+03
4.809999999999941878e+00	9.585119744846140748e+03
4.819999999999941664e+00	9.289998116883518378e+03
4.829999999999941451e+00	9.306927524554272168e+03
4.839999999999941238e+00	9.274064319251863708e+03
4.849999999999941025e+00	9.158952503077220172e+03
4.859999999999940812e+00	9.310877830756364347e+03
4.869999999999940599e+00	9.366069459742553590e+03
4.879999999999940385e+00	9.361861044494577072e+03
4.889999999999940172e+00	9.181848838405330753e+03
4.899999999999939959e+00	9.023484572453366127e+03
4.909999999999939746e+00	8.982533266988730247e+03
4.919999999999939533e+00	9.030459666960703544e+03
4.929999999999939320e+00	9.081484448436200182e+03
4.939999999999939106e+00	8.824276451130805071e+03
4.949999999999938893e+00	9.025173801111479406e+03
4.959999999999938680e+00	9.275380441529623567e+03
4.969999999999938467e+00	9.297138084792028167e+03
4.979999999999938254e+00	9.181797513514406091e+03
4.989999999999938041e+00	9.147483715851802117e+03
4.999999999999937828e+00	9.186266339048546797e+03
5.009999999999937614e+00	9.249699907354070092e+03
5.019999999999937401e+00	9.029575898548126133e+03
5.029999999999937188e+00	9.185394660776590172e+03
5.039999999999936975e+00	8.967535589797043940e+03
5.049999999999936762e+00	8.776805676070045592e+03
5.059999999999936549e+00	8.912850420244707493e+03
5.069999999999936335e+00	8.999382491793561712e+03
5.079999999999936122e+00	9.120925136480476795e+03
5.089999999999935909e+00	9.324629931722263791e+03
5.099999999999935696e+00	9.415702486443777161e+03
5.109999999999935483e+00	1.017092250894438621e+04
5.119999999999935270e+00	9.953247548444596760e+03
5.129999999999935056e+00	9.579831577394559645e+03
5.139999999999934843e+00	9.698704031066208699e+03
5.149999999999934630e+00	9.312297228281951902e+03
5.159999999999934417e+00	9.183265923494371236e+03
5.169999999999934204e+00	8.684258974638065411e+03
5.179999999999933991e+00	9.005988617591403454e+03
5.189999999999933777e+00	8.618633239441383921e+03
5.199999999999933564e+00	8.510106835869284623e+03
5.209999999999933351e+00	8.738403314068273176e+03
5.219999999999933138e+00	9.071267149787776361e+03
5.229999999999932925e+00	9.524400356162646858e+03
5.239999999999932712e+00	9.927061475817718019e+03
5.249999999999932498e+00	8.736656979689903892e+03
5.259999999999932285e+00	8.439001504880170614e+03
5.269999999999932072e+00	8.844289120276513131e+03
5.279999999999931859e+00	8.490078175670212659e+03
5.289999999999931646e+00	8.551043734417144151e+03
5.299999999999931433e+00	8.384824591011240045e+03
5.309999999999931219e+00	8.466347564494190010e+03
5.319999999999931006e+00	8.796133579678806200e+03
5.329999999999930793e+00	8.665028769799120710e+03
5.339999999999930580e+00	8.220301447366357024e+03
5.349999999999930367e+00	7.974571851181962302e+03
5.359999999999930154e+00	7.951438024021836100e+03
5.369999999999929940e+00	8.045561158956742474e+03
5.379999999999929727e+00	7.896765950134197737e+03
5.389999999999929514e+00	8.197205042655750731e+03
5.399999999999929301e+00	8.165714267344221298e+03
5.409999999999929088e+00	7.971435124291350803e+03
5.419999999999928875e+00	7.850684886181554248e+03
5.429999999999928662e+00	8.125094046567822261e+03
5.439999999999928448e+00	8.476380771347292466e+03
5.449999999999928235e+00	9.046640027178233140e+03
5.459999999999928022e+00	8.729349478695188736e+03
5.469999999999927809e+00	8.162862795859651669e+03
5.479999999999927596e+00	8.423061864968634836e+03
5.489999999999927383e+00	7.566464564282472566e+03
5.499999999999927169e+00	7.282591891325875622e+03
5.509999999999926956e+00	7.069573283544863443e+03
5.519999999999926743e+00	7.073088374607192236e+03
5.529999999999926530e+00	7.150108808739563756e+03
5.539999999999926317e+00	7.229135763471922473e+03
5.549999999999926104e+00	7.588779150536513953e+03
5.559999999999925890e+00	7.534502514451257412e+03
5.569999999999925677e+00	7.727443026180346351e+03
5.579999999999925464e+00	8.026882891448389273e+03
5.589999999999925251e+00	7.891207330689168884e+03
5.599999999999925038e+00	7.840954417121007282e+03
5.609999999999924825e+00	8.419551128380773662e+03
5.619999999999924611e+00	7.632248326669822745e+03
5.629999999999924398e+00	7.687434536779424889e+03
5.639999999999924185e+00	7.957732748457556227e+03
5.649999999999923972e+00	8.097069097118271202e+03
5.659999999999923759e+00	7.490916597308321798e+03
5.669999999999923546e+00	7.674039257637641640e+03
5.679999999999923332e+00	7.338521735851882113e+03
5.689999999999923119e+00	6.921338954444702722e+03
5.699999999999922906e+00	6.475418108865709655e+03
5.709999999999922693e+00	6.514192026299116151e+03
5.719999999999922480e+00	6.435739321827297317e+03
5.729999999999922267e+00	6.267034601023503456e+03
5.739999999999922053e+00	6.268278479812444857e+03
5.749999999999921840e+00	6.281189864430052694e+03
5.759999999999921627e+00	6.358509167191206870e+03
5.769999999999921414e+00	6.319047982510402107e+03
5.779999999999921201e+00	6.448921152817120856e+03
5.789999999999920988e+00	6.390640989880718735e+03
5.799999999999920774e+00	6.261340087589973336e+03
5.809999999999920561e+00	6.302143518690350902e+03
