time_s	best_cost
2.509999999999990461e+00	4.293802095538698632e+04
2.519999999999990248e+00	4.339078582493485010e+04
2.529999999999990035e+00	4.256824164715343068e+04
2.539999999999989821e+00	4.460270592475026933e+04
2.549999999999989608e+00	4.515276866564448574e+04
2.559999999999989395e+00	4.330993854027999623e+04
2.569999999999989182e+00	4.271735199864709284e+04
2.579999999999988969e+00	4.379597868504666985e+04
2.589999999999988756e+00	4.638478589315987483e+04
2.599999999999988542e+00	4.549416335176762368e+04
2.609999999999988329e+00	4.459048281460652652e+04
2.619999999999988116e+00	4.295290404039273562e+04
2.629999999999987903e+00	4.440256435344876081e+04
2.639999999999987690e+00	4.540014365697266476e+04
2.649999999999987477e+00	4.292279991787532344e+04
2.659999999999987264e+00	4.541731752767614671e+04
2.669999999999987050e+00	4.113241013514820952e+04
2.679999999999986837e+00	4.249238298328150267e+04
2.689999999999986624e+00	4.333035337673364847e+04
2.699999999999986411e+00	4.412446411495025677e+04
2.709999999999986198e+00	4.580503903123521013e+04
2.719999999999985985e+00	4.608212563119512924e+04
2.729999999999985771e+00	4.606731297638019169e+04
2.739999999999985558e+00	4.874667505793374585e+04
2.749999999999985345e+00	4.650647606337380421e+04
2.759999999999985132e+00	4.761823186327938311e+04
2.769999999999984919e+00	4.765437292875655112e+04
2.779999999999984706e+00	4.905287442726158770e+04
2.789999999999984492e+00	4.807619712150419946e+04
2.799999999999984279e+00	4.971810946279628843e+04
2.809999999999984066e+00	5.082481396529041376e+04
2.819999999999983853e+00	5.040298692651747115e+04
2.829999999999983640e+00	5.167413723924155056e+04
2.839999999999983427e+00	5.309940780457615620e+04
2.849999999999983213e+00	5.522805266396020306e+04
2.859999999999983000e+00	5.706642004563847877e+04
2.869999999999982787e+00	5.775845773299790017e+04
2.879999999999982574e+00	5.706582997818014701e+04
2.889999999999982361e+00	5.690485698162523477e+04
2.899999999999982148e+00	5.650953155491394864e+04
2.909999999999981934e+00	5.810490047944189428e+04
2.919999999999981721e+00	5.802535318507309421e+04
2.929999999999981508e+00	5.908336665523763804e+04
2.939999999999981295e+00	6.194197671630976402e+04
2.949999999999981082e+00	6.043256085222656839e+04
2.959999999999980869e+00	6.185327088186918991e+04
2.969999999999980655e+00	5.876705665048239462e+04
2.979999999999980442e+00	5.987452283899189206e+04
2.989999999999980229e+00	6.050636505710387428e+04
2.999999999999980016e+00	5.727968495296731271e+04
3.009999999999979803e+00	6.131471533196783275e+04
3.019999999999979590e+00	5.923431771804946766e+04
3.029999999999979376e+00	5.528159120852687192e+04
3.039999999999979163e+00	5.677625770458940679e+04
3.049999999999978950e+00	6.025564067649603385e+04
3.059999999999978737e+00	6.049369449463523051e+04
3.069999999999978524e+00	6.210501454616511182e+04
3.079999999999978311e+00	6.506748117704613833e+04
3.089999999999978098e+00	6.478981462346351327e+04
3.099999999999977884e+00	6.388806027533468296e+04
3.109999999999977671e+00	6.357005151486080285e+04
3.119999999999977458e+00	6.224573850796370243e+04
3.129999999999977245e+00	6.257221837809733552e+04
3.139999999999977032e+00	6.013871305859021231e+04
3.149999999999976819e+00	6.169818726363788301e+04
3.159999999999976605e+00	5.717097921076609055e+04
3.169999999999976392e+00	5.379698394931857183e+04
3.179999999999976179e+00	5.287353077820646286e+04
3.189999999999975966e+00	5.314885292027716059e+04
3.199999999999975753e+00	5.051668170563524473e+04
3.209999999999975540e+00	5.096321125682387355e+04
3.219999999999975326e+00	4.957472493064487935e+04
3.229999999999975113e+00	5.045579512543710007e+04
3.239999999999974900e+00	4.993127528876109136e+04
3.249999999999974687e+00	5.142679394891249103e+04
3.259999999999974474e+00	4.717606821333320113e+04
3.269999999999974261e+00	4.738911012388770177e+04
3.279999999999974047e+00	4.882794034588974318e+04
3.289999999999973834e+00	4.520764928401830548e+04
3.299999999999973621e+00	4.638657857156946557e+04
3.309999999999973408e+00	4.542440098926876090e+04
3.319999999999973195e+00	4.531068192437626567e+04
3.329999999999972982e+00	4.242400091103855812e+04
3.339999999999972768e+00	3.885573838678961329e+04
3.349999999999972555e+00	3.749304714663088089e+04
3.359999999999972342e+00	3.234573417085871915e+04
3.369999999999972129e+00	2.861489443600856976e+04
3.379999999999971916e+00	3.032067892335542274e+04
3.389999999999971703e+00	2.866080347406084547e+04
3.399999999999971489e+00	2.814437890191062979e+04
3.409999999999971276e+00	2.736198743099244166e+04
3.419999999999971063e+00	2.791651582214572409e+04
3.429999999999970850e+00	2.889702255887725914e+04
3.439999999999970637e+00	3.011368921893661536e+04
3.449999999999970424e+00	2.747651939169407706e+04
3.459999999999970210e+00	2.907669582290848120e+04
3.469999999999969997e+00	2.991024132895998264e+04
3.479999999999969784e+00	2.869988442009238133e+04
3.489999999999969571e+00	2.847124783716297316e+04
3.499999999999969358e+00	2.678995411498556859e+04
3.509999999999969145e+00	2.589042112224459197e+04
3.519999999999968932e+00	2.705460187356832466e+04
3.529999999999968718e+00	2.632829546539267903e+04
3.539999999999968505e+00	2.774264117495697792e+04
3.549999999999968292e+00	2.624747055883520807e+04
3.559999999999968079e+00	2.669613234500148610e+04
3.569999999999967866e+00	2.659005309474664682e+04
3.579999999999967653e+00	2.838069039614309440e+04
3.589999999999967439e+00	2.466837711147638765e+04
3.599999999999967226e+00	2.468347783033192536e+04
3.609999999999967013e+00	2.570516156496286567e+04
3.619999999999966800e+00	2.570380574781647010e+04
3.629999999999966587e+00	2.554797962793536135e+04
