time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
2.36	0.0324919336	0.0360862782	0.104530271	-0.0300796326	0.547312024	-0.81565419	0.466869917	0.3365689	0.111965308	0.00620659508	16.831627
2.37	0.0324899631	0.0364117188	0.105064794	-0.0295743731	0.548106441	-0.878143203	0.505574631	0.335897648	0.103488794	0.00572809136	17.957822
2.38	0.0321240818	0.0365832253	0.105683994	-0.0290297377	0.548638758	-0.934446708	0.527602823	0.335333951	0.109078486	0.0052122119	17.669162
2.39	0.0314458557	0.0366124437	0.106377529	-0.0284545012	0.548929522	-0.979594977	0.5307933	0.334874673	0.0980710199	0.00470323823	16.677054
2.4	0.0305232551	0.0365180912	0.107118154	-0.0278597477	0.549015101	-1.00714832	0.51619594	0.334517741	0.0852716616	0.00420624168	16.68484
2.41	0.0294239836	0.0363178823	0.107891226	-0.0272545122	0.548914664	-1.01719305	0.484266861	0.334256176	0.0809207084	0.00372136945	16.206605
2.42	0.0282280972	0.0360471763	0.108678821	-0.0266520044	0.548682142	-0.997734491	0.430054459	0.334051286	0.0273212912	0.00325646686	19.285799
2.43	0.0269998384	0.0357356351	0.109448275	-0.0260631866	0.548387	-0.946473873	0.361285773	0.333890206	0.078843598	0.00277852789	17.630813
2.44	0.025794652	0.0353991101	0.110181923	-0.0254931966	0.548065759	-0.872394646	0.290137304	0.333778535	0.0774900213	0.00235079034	18.065852
2.45	0.0246721224	0.0350832415	0.110901091	-0.0249435899	0.547783586	-0.775409499	0.203052879	0.333633645	0.0927446087	0.00210295455	17.628102
2.46	0.0236383057	0.0345766201	0.111643374	-0.0243403304	0.547034274	-0.749589331	0.187263888	0.333866788	0.094914319	0.0020459174	19.319368
2.47	0.0228576764	0.0341638907	0.112389406	-0.0237722459	0.546363256	-0.669434886	0.116622587	0.333905299	0.102770039	0.00238867818	17.946178
2.48	0.0223018065	0.0338416812	0.113132529	-0.0232333433	0.545730987	-0.562465618	0.0116773547	0.33381704	0.103928252	0.00260496493	16.335123
2.49	0.021943474	0.0335763903	0.113861303	-0.022720669	0.545079771	-0.444897565	-0.109914174	0.333662809	0.0645740674	0.00286874115	18.629922
2.5	0.0217573477	0.0333374523	0.114583171	-0.0222368655	0.544336773	-0.314233702	-0.247899529	0.333465601	0.0516340111	0.00331302911	19.105101
2.51	0.0217464628	0.0330969155	0.115303061	-0.0217769354	0.543449021	-0.187028169	-0.394145263	0.333259474	0.049301525	0.00388730379	16.795616
2.52	0.0220507208	0.0330312864	0.115805477	-0.0214008724	0.543281841	-0.0917251342	-0.427876083	0.332986104	0.0362767154	0.00451062486	18.377447
2.53	0.0224297803	0.0330783779	0.116201815	-0.0211516899	0.543298426	0.0725950926	-0.481797254	0.332619234	0.049693099	0.00485702699	17.836823
2.54	0.0229987412	0.0332491489	0.116500327	-0.0209610405	0.5437526	0.178897545	-0.472374124	0.332215559	0.0317323452	0.00519090293	16.818663
2.55	0.0236249411	0.033509575	0.116720229	-0.0208293755	0.544535344	0.266274663	-0.411125102	0.331832104	0.0411368892	0.00531478224	18.132238
2.56	0.024249388	0.0338567309	0.116891427	-0.020746614	0.545593486	0.335826475	-0.324454996	0.331431075	0.0408096203	0.00544199981	16.947271
2.57	0.0248175469	0.0342754562	0.117039526	-0.0207125886	0.54685785	0.390978751	-0.227456373	0.331004862	0.0363429621	0.00555306623	19.535866
2.58	0.0252889063	0.0347523556	0.117191019	-0.0207283363	0.548282858	0.437642646	-0.128637894	0.330543628	0.036571027	0.00560682436	18.656612
2.59	0.0256763968	0.0351805153	0.117378616	-0.0207409148	0.549601303	0.42666993	-0.0100543142	0.330193778	0.0467018956	0.00560542219	18.149574
2.6	0.0258623287	0.0356028756	0.117620483	-0.0207968488	0.550811005	0.430839446	0.0643444319	0.32978024	0.103623493	0.00541495432	19.628499
2.61	0.0258578605	0.0359365255	0.117948023	-0.0208763124	0.551706045	0.438584438	0.115916884	0.329426362	0.0905682257	0.00510608324	18.504077
