time_s	box_x_m	box_y_m	box_z_m	box_error_m	box_progress_m	box_lateral_error_m	box_tilt_deg	ee_contact_error_m	contact_engaged	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
5.23	2.62282473	1.4243385	0.192527949	0.688220417	2.15466979	0.140350958	1.81773712	0.0860559674	1	1.66421126	0.631214584	0.28090891	4.12785994	13.1846711	0.311321988	0.0973323306	0.026016363	23.951075
5.24	2.62594716	1.42712342	0.196703526	0.684180611	2.15884691	0.140589619	1.59066025	0.0784179117	1	1.66822906	0.633590516	0.282789712	4.20025471	13.1276475	0.308746308	0.0778778793	0.025395188	22.287648
5.25	2.62906959	1.42990833	0.199898104	0.680142547	2.16302403	0.140828279	1.37112579	0.0705261095	1	1.67234186	0.63606717	0.285019677	4.22874715	12.9473588	0.30616227	0.0508061431	0.0197820678	28.896674
5.26	2.63219202	1.43269324	0.202111682	0.676106257	2.16720115	0.14106694	1.16341136	0.0632910089	1	1.67654862	0.638808111	0.287400264	4.15839119	12.6175254	0.303702165	0.1330739	0.0570649328	21.601393
5.27	2.63531445	1.43547815	0.20334426	0.672071774	2.17137827	0.1413056	0.975100101	0.0561663684	1	1.68076471	0.64180078	0.289857804	4.02158889	12.1826538	0.301216495	0.0925223776	0.032619098	21.675644
5.28	2.63843688	1.43826306	0.203595837	0.668039128	2.17555539	0.141544261	0.819675891	0.0514526035	1	1.68510682	0.645099605	0.292510773	3.7971075	11.6802583	0.298886372	0.136012507	0.0538936287	23.206887
5.29	2.64155931	1.44104798	0.202866415	0.664008355	2.17973251	0.141782921	0.718798359	0.0491653056	1	1.6895474	0.648402884	0.294935315	3.56555146	11.2565628	0.297839204	0.0897198248	0.0502230969	22.685839
5.3	2.64468174	1.44383289	0.201155993	0.659979489	2.18390963	0.142021582	0.696582908	0.0517929618	1	1.69394492	0.65195906	0.297721879	3.25777116	10.7775774	0.297079873	0.0628516877	0.0358706888	23.739277
5.31	2.64780416	1.4466178	0.198464571	0.655952563	2.18808676	0.142260242	0.759959584	0.0585080494	1	1.6980128	0.655739928	0.300559398	2.81887614	10.395357	0.296783983	0.0769077634	0.0230265967	24.659215
5.32	2.65092659	1.44940271	0.194792148	0.651927616	2.19226388	0.142498903	0.890844287	0.0674465305	1	1.70205028	0.659575624	0.303282178	2.43303565	9.90796141	0.296514337	0.0553056903	0.0210069398	23.422692
5.33	2.65404902	1.45218762	0.190138726	0.647904682	2.196441	0.142737563	1.06462325	0.0768863158	1	1.70575601	0.663361952	0.306349773	2.00884249	9.52355362	0.296593747	0.0415048627	0.016460516	26.725565
5.34	2.65413487	1.45536632	0.188613641	0.645173255	2.19874938	0.140550585	0.309061774	0.083327201	1	1.70911325	0.667098188	0.309730023	1.54751891	9.23173651	0.296848264	0.0883882334	0.0286134177	23.973282
5.35	2.65401024	1.45609158	0.190004838	0.644628019	2.19917409	0.139949624	0.364701146	0.0864298826	1	1.71208325	0.670742039	0.31322223	1.05516243	9.03761675	0.297351329	0.115724538	0.0187968677	29.248681
5.36	2.65396542	1.45662031	0.190721029	0.644206038	2.19951626	0.139544067	0.475564424	0.0894943199	1	1.7146803	0.674294409	0.316760172	0.506192873	8.9102696	0.297367219	0.0992530748	0.0339230298	22.163885
5.37	2.65403182	1.45679555	0.191038009	0.644022564	2.19968712	0.139467106	0.502051191	0.0929451622	1	1.7170737	0.677731809	0.320158438	0.00740046332	8.83995428	0.297707149	0.127532529	0.029360731	22.967055
5.38	2.65421809	1.45662511	0.19094881	0.644066301	2.19969832	0.139719333	0.427530372	0.0965107424	1	1.71929732	0.681027802	0.323361087	-0.424536996	8.82941056	0.298344101	0.0736114158	0.0253611791	25.742664
5.39	2.65453245	1.45610764	0.190460112	0.644334324	2.19955471	0.140307528	0.247116502	0.10005741	1	1.72139487	0.684190272	0.326327399	-0.793689856	8.86501363	0.299677751	0.0464390489	0.0492728836	25.910447
5.4	2.65498107	1.45524416	0.189573024	0.644823223	2.19926135	0.141235323	0.0751039056	0.103218152	1	1.72345135	0.687212601	0.328923437	-1.12795701	8.93118499	0.301085193	0.0559129703	0.0232161191	24.487482
5.41	2.65498123	1.45534957	0.189731224	0.644734085	2.199336	0.141160902	0.046020778	0.10552554	1	1.72546884	0.690045723	0.331142831	-1.41459806	9.03083391	0.302984498	0.0828308796	0.0362247273	26.300423
5.42	2.65500153	1.45537742	0.189791295	0.644699702	2.19937004	0.141155563	0.0356763395	0.106490816	1	1.72752468	0.692722924	0.332799589	-1.60044927	9.0923995	0.30515472	0.107137019	0.0358929825	22.336095
5.43	2.65501611	1.45540159	0.189840698	0.644671472	2.19939745	0.141148777	0.0271576381	0.106330984	1	1.72959061	0.695248394	0.333906221	-1.72600013	9.12466661	0.30721031	0.0754748673	0.0151763387	24.13732
5.44	2.65502705	1.45541975	0.189877936	0.644650281	2.19941802	0.141143674	0.0207643954	0.105619169	1	1.73165317	0.697615188	0.334475375	-1.77380407	9.12628666	0.308956525	0.0531807028	0.00942293172	22.063369
5.45	2.65503539	1.45543358	0.189906404	0.644634131	2.1994337	0.14113979	0.015892246	0.104303862	1	1.73365788	0.699755762	0.334577115	-1.73178814	9.11023407	0.310040247	0.0806856944	0.0412339882	26.497792
5.46	2.65504176	1.45544415	0.189928179	0.644621799	2.19944568	0.141136826	0.0121721489	0.102940348	1	1.7356741	0.701753862	0.334179696	-1.55303321	9.05659575	0.310722951	0.106168077	0.0101563252	23.27225
5.47	2.65504663	1.45545223	0.189944852	0.644612365	2.19945484	0.141134559	0.00932671734	0.101875145	1	1.73776138	0.703664023	0.333282099	-1.23519153	8.94982855	0.310694752	0.135267675	0.0318602586	22.979445
5.48	2.65505037	1.45545841	0.189957625	0.644605143	2.19946185	0.141132823	0.00714819772	0.102171397	1	1.73979366	0.705517726	0.33156699	-0.863034318	8.87106982	0.309865655	0.159830363	0.0841745466	22.250304
5.49	2.65705601	1.45746804	0.191966276	0.641834484	2.20230108	0.141130003	0.0048079679	0.100865907	1	1.74160115	0.707128194	0.329295825	-0.361715501	8.72353708	0.310443005	0.0476555888	0.0452425313	27.055626
5.5	2.65906165	1.45947767	0.192993928	0.639064428	2.2051403	0.141127184	0.0024722882	0.102739634	1	1.7434653	0.708675345	0.32635069	0.262066614	8.55341311	0.310279134	0.129666956	0.0310643921	26.076789
5.51	2.6621558	1.4633026	0.192513376	0.634178839	2.21003283	0.140610449	0.162193762	0.104809155	1	1.74522324	0.709954618	0.3228405	0.71976316	8.40922453	0.310103544	0.143240577	0.0595979091	23.154053
5.52	2.66575478	1.4677178	0.191418662	0.628525424	2.21569971	0.14003329	0.724321211	0.107125415	1	1.74685732	0.711182599	0.318942062	1.22034139	8.18993858	0.308922144	0.0765145591	0.0447926463	21.678821
5.53	2.66840046	1.46947031	0.192958924	0.625635679	2.2188097	0.140664861	0.222162991	0.107875004	1	1.74836762	0.712133146	0.315353102	1.56702063	8.02923227	0.307325296	0.147307115	0.0234424662	22.524292
5.54	2.6714664	1.47231179	0.193516551	0.621602101	2.22298688	0.140823569	0.406094077	0.107855393	1	1.74986869	0.713005868	0.31222269	1.83910952	7.89292625	0.305937798	0.110607052	0.0333652969	23.479103
5.55	2.67454794	1.4751601	0.193110202	0.617556451	2.22717991	0.140988493	0.736569174	0.108396806	1	1.75148265	0.713892882	0.309600771	2.0685489	7.79826836	0.305175311	0.0707337789	0.0247812174	25.377832
5.56	2.67762947	1.4780084	0.191722854	0.613512825	2.23137294	0.141153416	1.08533193	0.107373916	1	1.7532032	0.714822621	0.307682991	2.2265853	7.70897004	0.304833393	0.122992713	0.0643109411	23.452556
5.57	2.67916075	1.4804707	0.191511678	0.610613231	2.23419682	0.140495084	0.445729832	0.103811622	1	1.75493063	0.715789503	0.306654397	2.32207626	7.65245989	0.304825819	0.0860072584	0.0160588061	21.774866
5.58	2.68069203	1.482933	0.190319501	0.607713637	2.23702071	0.139836751	0.423298082	0.1001447	1	1.75671191	0.71685763	0.306471836	2.3439921	7.59054334	0.30532754	0.0767977699	0.0394369667	25.514788
5.59	2.68132289	1.48336519	0.19107685	0.607014521	2.2377724	0.139977233	0.352711158	0.0953001364	1	1.75861402	0.718133255	0.306519512	2.36190974	7.48981	0.305984637	0.101874177	0.0252938191	25.351856
5.6	2.68195375	1.48375344	0.190897136	0.606352971	2.23849302	0.140148783	0.271678257	0.0912835724	1	1.76036059	0.719080293	0.307001366	2.43283919	7.59225935	0.306655265	0.087213946	0.0192330547	22.206623
5.61	2.68275265	1.48402771	0.190018442	0.605700659	2.23925186	0.140519752	0.182249095	0.0875985392	1	1.76201151	0.720210834	0.308014487	2.33855949	7.5779684	0.306568368	0.101421613	0.0390927261	22.352951
5.62	2.68331943	1.48327892	0.189413914	0.60604229	2.23912317	0.141450003	0.175274691	0.0832460125	1	1.76361327	0.721342166	0.309688127	2.30028282	7.59722809	0.306654739	0.163407698	0.0633738218	23.353366
5.63	2.68318934	1.48341803	0.189611187	0.605991686	2.23912955	0.141259645	0.117643197	0.0783842499	1	1.76527273	0.722528499	0.311981972	2.3090248	7.60534056	0.306414569	0.137627594	0.0301147907	21.717999
5.64	2.6830449	1.48351307	0.189700573	0.605986204	2.23909462	0.141090306	0.0668873172	0.0746873759	1	1.7670113	0.72380132	0.314794317	2.36692271	7.61152261	0.306501882	0.0737013632	0.0363534665	21.940487
5.65	2.68301673	1.48355335	0.189772913	0.605966613	2.23910317	0.141041904	0.0521244847	0.071911938	1	1.7690111	0.725224253	0.317914064	2.38202242	7.58895781	0.306571269	0.0814202206	0.00826142849	26.537003
5.66	2.68299008	1.48358529	0.189826764	0.605953334	2.23910692	0.141000485	0.0395764833	0.069797055	1	1.77123699	0.726796922	0.321271879	2.36919499	7.54248952	0.30649215	0.0916936905	0.0183091637	21.622609
5.67	2.68297026	1.48360908	0.189867464	0.605943424	2.23910973	0.140969643	0.0302359298	0.068440985	1	1.77374438	0.728568135	0.324737136	2.32804707	7.44449644	0.306328204	0.0706851164	0.0220263695	21.442541
5.68	2.68295517	1.48362716	0.189898442	0.605935916	2.23911184	0.140946186	0.0231325143	0.0673794806	1	1.7765449	0.730571009	0.328170846	2.23021501	7.27795786	0.305962636	0.0838894962	0.0436679924	23.368055
5.69	2.68294366	1.48364096	0.189922107	0.60593018	2.23911346	0.140928291	0.0177135053	0.0665694793	1	1.77964469	0.732796017	0.331456344	2.09844572	7.06125272	0.305452755	0.0927547568	0.0123921228	21.731447
5.7	2.68293486	1.48365151	0.189940211	0.605925791	2.2391147	0.14091461	0.0135708612	0.0668090384	1	1.78303265	0.735251309	0.334462435	1.9497927	6.82852394	0.305548777	0.0640161175	0.0374045968	21.786589
5.71	2.68292813	1.48365959	0.189954074	0.605922431	2.23911565	0.140904138	0.010400173	0.0671205065	1	1.78667356	0.737860715	0.337211324	1.80186659	6.59009799	0.305681579	0.105231219	0.0444175842	21.653159
5.72	2.68292297	1.48366577	0.189964694	0.605919857	2.23911638	0.140896118	0.00797169268	0.0668817504	1	1.79049138	0.740503992	0.339469448	1.80758727	6.42725345	0.306007004	0.137842635	0.0534845379	24.294742
5.73	2.68291902	1.48367051	0.189972832	0.605917885	2.23911694	0.140889972	0.00611091182	0.0657126031	1	1.79447135	0.74323175	0.341334518	1.7920442	6.26524932	0.30604365	0.094197061	0.0549419693	23.890483
5.74	2.682916	1.48367415	0.18997907	0.605916373	2.23911736	0.140885262	0.00468477239	0.0645755074	1	1.79865838	0.746108981	0.342625045	1.77962175	6.07956668	0.306063365	0.0717670865	0.0156665075	23.452544
5.75	2.68291368	1.48367693	0.189983852	0.605915214	2.23911769	0.140881651	0.00359159264	0.0635441794	1	1.80277001	0.749079024	0.343573457	1.70295948	5.98314851	0.306160002	0.0632324617	0.0357785389	25.092423
5.76	2.6829119	1.48367907	0.189987518	0.605914326	2.23911794	0.140878884	0.00275356482	0.063785222	1	1.80704218	0.752228671	0.343869109	1.62483692	5.86992772	0.306235564	0.0685422553	0.0222683327	24.053707
5.77	2.68291053	1.48368071	0.189990328	0.605913645	2.23911814	0.140876762	0.00211110257	0.0655975865	1	1.81136356	0.755527715	0.343369986	1.42479876	5.69568469	0.306185998	0.0747371004	0.0262204408	23.011517
5.78	2.68290949	1.48368196	0.189992482	0.605913122	2.23911829	0.140875135	0.00161855263	0.0693504638	1	1.81562867	0.758844128	0.342571371	1.43760282	5.56847937	0.306765231	0.119569347	0.047957794	23.881621
5.79	2.68390471	1.48421863	0.19098503	0.604935245	2.2402015	0.141199381	0.16065473	0.0714060252	1	1.81980218	0.76199697	0.341544904	1.53864946	5.44538769	0.308308879	0.0719470381	0.0244395989	23.016989
5.8	2.68628608	1.48620025	0.190357464	0.602002161	2.2432866	0.141482047	0.171697477	0.0734476471	1	1.82384783	0.764990595	0.340430391	1.67237608	5.2977557	0.309108326	0.142801326	0.0539497333	22.960905
5.81	2.68987271	1.48771128	0.191151561	0.598847783	2.24689119	0.142949715	0.66081228	0.0721335535	1	1.8277081	0.767763599	0.339172794	1.82072051	5.10569536	0.308911899	0.0999455392	0.033135529	21.458119
5.82	2.69421828	1.4904566	0.191063904	0.594253264	2.2519052	0.144081265	0.445326452	0.073307913	1	1.83130119	0.770374709	0.338000666	1.98727375	4.91639913	0.308736317	0.0828501465	0.0317413584	24.135374
5.83	2.69644434	1.49435707	0.193094858	0.589763351	2.25623732	0.142897283	0.292522477	0.0736958881	1	1.83457008	0.772841496	0.33693244	2.15804877	4.74033597	0.309071048	0.103251231	0.0233617639	25.797785
5.84	2.69986453	1.49947286	0.193645722	0.583616924	2.26227317	0.141698308	0.644570434	0.0752994287	1	1.83751053	0.775219773	0.335882889	2.27518504	4.56827206	0.30859698	0.0933101173	0.0218513596	23.282908
5.85	2.70328472	1.50458866	0.193215585	0.577470654	2.26830902	0.140499333	1.07047227	0.0782335121	1	1.84030975	0.777649185	0.334388434	2.34657734	4.48047668	0.307583575	0.108342225	0.0199286789	25.203514
5.86	2.70818514	1.50774153	0.196544612	0.572253713	2.27400356	0.141735035	0.499898774	0.0766242481	1	1.84253155	0.779906524	0.333178786	2.25719352	4.39613607	0.306604533	0.133947221	0.0331392624	23.6344
5.87	2.71414277	1.5120094	0.199148642	0.565552102	2.28123408	0.14292988	0.328601332	0.0744595864	1	1.84474513	0.782232466	0.331816411	2.12511443	4.2978793	0.305116697	0.10715574	0.0264002159	23.731589
5.88	2.72030362	1.51637385	0.200998917	0.558680874	2.28867659	0.144200124	0.591884595	0.07310311	1	1.84699466	0.784624728	0.330222042	1.99123938	4.20063147	0.303691524	0.100256072	0.0303398522	21.621356
5.89	2.72646447	1.5207383	0.201868191	0.551827388	2.2961191	0.145470369	1.02816077	0.0741765902	1	1.84927207	0.787066345	0.328290433	1.89428527	4.15958851	0.303469452	0.0951102521	0.0498509336	24.491236
5.9	2.73262531	1.52510275	0.201756466	0.544992315	2.3035616	0.146740613	1.49272575	0.0770841238	1	1.85158891	0.789598326	0.326185202	1.81759979	4.13595674	0.303517368	0.110308876	0.0258626316	23.974558
5.91	2.73878616	1.5294672	0.200663741	0.538176354	2.31100411	0.148010857	1.96557637	0.0818627336	1	1.85399738	0.792212648	0.32394324	1.75914312	4.11746071	0.303663604	0.0936137137	0.0677828375	22.524723
5.92	2.74494701	1.53383165	0.198590016	0.531380243	2.31844662	0.149281102	2.44185141	0.0884197514	1	1.85652336	0.794932066	0.321495773	1.72328718	4.11882772	0.304153134	0.0939474475	0.0258429931	20.136798
5.93	2.74664282	1.5381961	0.200000322	0.526737795	2.32273187	0.147394092	1.8468094	0.0922501494	1	1.85919585	0.797745374	0.318775919	1.7285786	4.11946935	0.304766767	0.0792504006	0.0301110111	21.512186
5.94	2.74833864	1.54256055	0.200429628	0.522096059	2.32701713	0.145507083	1.32164726	0.0980921262	1	1.8619123	0.800606668	0.315905977	1.75575064	4.16033907	0.305169659	0.155872239	0.041500835	23.288664
5.95	2.7520077	1.54937659	0.199149503	0.514355558	2.33443122	0.143281836	1.24244267	0.103695673	1	1.86461043	0.803517667	0.312841655	1.75740338	4.21734487	0.305924781	0.0503895523	0.0485697134	27.021684
5.96	2.75629347	1.55710353	0.197184548	0.505519689	2.34292549	0.140848555	1.98879812	0.108966083	1	1.8674225	0.806377	0.309119835	1.93069395	4.18040117	0.306065217	0.112617492	0.0276899478	21.819493
5.97	2.7609887	1.56183259	0.201863448	0.499116302	2.34958946	0.140824634	1.46013326	0.105813598	1	1.86999123	0.808910298	0.305734922	2.14046672	4.27795028	0.306920217	0.117913402	0.0230454902	24.090699
5.98	2.76602296	1.56678273	0.205165455	0.492364152	2.3566495	0.140884122	0.80061612	0.103536223	1	1.87311452	0.812263464	0.30359829	1.90078481	4.2033738	0.30724763	0.150241877	0.0648515351	23.15273
5.99	2.7714591	1.57244379	0.207599802	0.484804347	2.36449641	0.140725076	0.417189157	0.101758594	1	1.87604726	0.815827958	0.302374318	1.50319036	4.34457884	0.307562191	0.156032441	0.0596753416	23.080898
6	2.77739668	1.57895484	0.209278936	0.476268059	2.37329892	0.140319569	0.347869932	0.100904751	1	1.87908462	0.819589256	0.301401737	1.11898992	4.49080673	0.307295907	0.102967245	0.0431229183	21.839367
6.01	2.78333426	1.58546589	0.20997707	0.467741991	2.38210143	0.139914062	0.282278894	0.102158508	1	1.88210157	0.823247556	0.300951598	0.834132639	4.7662908	0.306808779	0.0952292794	0.0345130497	24.637256
6.02	2.78927184	1.59197694	0.209694204	0.459226712	2.39090394	0.139508555	0.223720072	0.103404712	1	1.88527197	0.826739182	0.300940022	0.663303641	5.11809492	0.306303584	0.149065285	0.045281159	24.957208
6.03	2.79520941	1.598488	0.208430338	0.450722834	2.39970645	0.139103048	0.179224834	0.104867823	1	1.88859273	0.830481722	0.301458845	0.443365818	5.36300566	0.305909054	0.11939258	0.024075535	22.890357
6.04	2.80114699	1.60499905	0.206185473	0.442231016	2.40850896	0.138697541	0.160916387	0.108276967	1	1.89194599	0.834219316	0.302762193	0.325709041	5.65314831	0.305739414	0.0907382965	0.0590906856	20.45815
6.05	2.80708457	1.6115101	0.202959607	0.433751964	2.41731147	0.138292034	0.177111075	0.113355931	1	1.89546477	0.837958381	0.3047065	0.262252302	5.97760972	0.305879167	0.0609362325	0.0401756974	27.463615
6.06	2.81302215	1.61802115	0.198752741	0.425286443	2.42611398	0.137886527	0.220327623	0.120078139	1	1.8992083	0.841564325	0.306952336	0.366223924	6.23869419	0.305494183	0.0659631573	0.0344849111	23.673503
6.07	2.81895972	1.6245322	0.193564875	0.416835277	2.43491649	0.137481019	0.27824769	0.128002408	1	1.90311732	0.845117502	0.309885869	0.406734075	6.53231847	0.304877691	0.0815088596	0.0189813929	23.095038
6.08	2.8248973	1.63104325	0.187396009	0.408399357	2.443719	0.137075512	0.343512336	0.137536844	1	1.90716769	0.84864275	0.313415388	0.43963519	6.87143838	0.304511117	0.103878325	0.0219253736	24.013267
6.09	2.82645409	1.63216367	0.19001757	0.406720725	2.44561207	0.137384071	0.249786111	0.138790653	1	1.91129956	0.852363555	0.317036226	0.376017986	7.26799332	0.304442357	0.0748896818	0.0138843628	23.920472
6.1	2.82801087	1.63328409	0.19165813	0.405044218	2.44750514	0.13769263	0.156116467	0.141852668	1	1.91547187	0.856006645	0.321019039	0.34384424	7.63384973	0.304329951	0.102446401	0.0187670035	21.156458
6.11	2.82956766	1.63440451	0.19231769	0.403369864	2.44939821	0.138001189	0.0627572732	0.146392812	1	1.91967206	0.859497448	0.325255978	0.322042631	7.98101437	0.304110382	0.119409899	0.0340387279	21.397297
6.12	2.83308841	1.63832225	0.191151597	0.398334376	2.45465802	0.137720475	0.649185457	0.150261595	1	1.92367395	0.862825173	0.329310567	0.232045828	8.24905896	0.304177603	0.10299538	0.0100414934	20.879343
6.13	2.836878	1.64205903	0.195206227	0.393358006	2.45997997	0.137757814	0.389512562	0.150454344	1	1.92734209	0.86569292	0.33308706	0.264069868	8.55734849	0.305397921	0.0676553734	0.0287068225	22.92615
6.14	2.84212983	1.64702741	0.197610454	0.386668639	2.46720675	0.137958244	0.389844916	0.151453461	1	1.93083345	0.868418178	0.336765071	0.327356868	8.79330144	0.305892444	0.138895508	0.025562662	22.144294
6.15	2.84738166	1.65199579	0.19903368	0.37999906	2.47443353	0.138158674	0.419686896	0.152240313	1	1.93425665	0.871057117	0.340109884	0.400017861	8.96055692	0.305933072	0.0889422474	0.0242077726	24.761752
6.16	2.85263349	1.65696417	0.199475907	0.373350327	2.48166031	0.138359105	0.473490716	0.15215857	1	1.93778921	0.873845171	0.342713902	0.460353742	9.03324039	0.30646675	0.120878168	0.041171268	24.15127
6.17	2.85788532	1.66193255	0.198937134	0.366723577	2.48888709	0.138559535	0.544193722	0.15134942	1	1.94140981	0.876770898	0.34454822	0.502438224	9.02357055	0.307353234	0.0661819922	0.030302472	22.757759
6.18	2.86313715	1.66690093	0.19741736	0.360120021	2.49611387	0.138759965	0.626095121	0.150349177	1	1.94504737	0.879800597	0.345638039	0.503532295	8.9303387	0.307974438	0.0702449971	0.0337084162	23.405504
6.19	2.86838898	1.67186931	0.194916587	0.35354096	2.50334065	0.138960396	0.715356987	0.150627304	1	1.94863276	0.88287619	0.346059308	0.429885094	8.79299054	0.308136274	0.212431771	0.027153282	23.671673
6.2	2.87364081	1.67683769	0.191434813	0.346987786	2.51056743	0.139160826	0.809546149	0.152569909	1	1.95215407	0.885987289	0.345763436	0.28387719	8.61765522	0.30772522	0.0831317505	0.0271856978	25.27745
6.21	2.87450064	1.68180607	0.191364048	0.342048928	2.51468859	0.136255638	0.509562983	0.149386697	1	1.95564992	0.889136091	0.344640993	0.0973458812	8.41267897	0.306978899	0.119524664	0.0277701345	22.783646
6.22	2.87452175	1.68468362	0.193241815	0.339365895	2.51673825	0.134235832	0.783169956	0.14455517	1	1.95911853	0.892329326	0.342682381	-0.118394324	8.1859121	0.306198592	0.094605499	0.0234984622	23.838007
6.23	2.87454287	1.68671074	0.194989018	0.337475413	2.51818657	0.132817375	0.967642318	0.140249607	1	1.96251167	0.895535248	0.339900255	-0.37029814	7.93955304	0.305394184	0.0836959724	0.0187268617	24.369182
6.24	2.87456399	1.68873785	0.19575522	0.335586528	2.51963489	0.131398919	1.15480685	0.136840072	1	1.96579424	0.898764017	0.336284851	-0.665893732	7.68152272	0.305055593	0.0569117856	0.0377598832	22.615984
6.25	2.8745851	1.69076497	0.195540423	0.333699267	2.52108321	0.129980462	1.34353157	0.13473304	1	1.96897162	0.902025378	0.331843082	-1.01669997	7.4074031	0.304947505	0.0609191328	0.0156738934	27.409199
6.26	2.87530593	1.69254296	0.195293464	0.331780712	2.52285015	0.129232935	1.22898125	0.13209766	1	1.97209304	0.905355647	0.326546029	-1.41582805	7.09325372	0.305186604	0.0624427924	0.0385027547	23.563719
6.27	2.87634264	1.69425967	0.194442669	0.329800379	2.52479711	0.128752103	1.01428851	0.128224895	1	1.97512864	0.908742398	0.320488347	-1.87006853	6.74179077	0.306016141	0.0906001234	0.0567140069	22.724945
6.28	2.87772642	1.69590587	0.193028453	0.327756115	2.52693962	0.128566544	0.693381959	0.124424361	1	1.97799623	0.912169142	0.313722187	-2.4068809	6.34545431	0.306742936	0.0585161033	0.0392368289	24.47821
6.29	2.87945233	1.69748547	0.191041968	0.325648252	2.52927697	0.128670003	0.331970251	0.120358866	1	1.98073465	0.91567155	0.306167938	-3.03056037	5.89964235	0.307470968	0.121491721	0.0555568001	26.610648
6.3	2.88084797	1.69896141	0.18870895	0.323761391	2.53130749	0.128613224	0.508056527	0.116331066	1	1.98463762	0.919235418	0.30055276	-2.91035406	5.08383519	0.306393422	0.121316611	0.0170423866	27.463673
6.31	2.88056476	1.69886454	0.189416263	0.323955772	2.53103873	0.128481461	0.403608921	0.108980071	1	1.98861032	0.92252159	0.295445488	-2.67969127	4.40242806	0.305651678	0.0696209057	0.0219055546	25.10575
6.32	2.88013941	1.69866013	0.189398097	0.324302753	2.53059343	0.128325226	0.26254499	0.103043099	1	1.99211414	0.925395945	0.291058486	-2.47232112	3.86727991	0.305127994	0.101685552	0.0322995389	26.704811
6.33	2.87943564	1.69824786	0.188944757	0.324946336	2.52980426	0.128119108	0.0478299243	0.0974594883	1	1.99556581	0.927953276	0.286990439	-2.20269842	3.50652665	0.305027498	0.0813626927	0.0263137648	23.881451
6.34	2.8794422	1.69829843	0.189246308	0.324896933	2.52984466	0.128087985	0.0404751792	0.0920914934	1	1.99837917	0.930039736	0.283938681	-1.96103667	3.3164134	0.305088423	0.0968799412	0.0189327211	26.581851
6.35	2.87940956	1.69831212	0.189427405	0.32489634	2.52983126	0.128055225	0.0298106564	0.0868904248	1	2.0011789	0.931802267	0.281364026	-1.65499842	3.31062831	0.306113821	0.110218312	0.0837860274	30.137912
6.36	2.87938768	1.69832403	0.18956571	0.324893401	2.52982421	0.128031336	0.0222918907	0.0809221767	1	2.00397049	0.933295715	0.279243378	-1.26186665	3.49810412	0.307332229	0.0878604187	0.0267856774	23.886036
6.37	2.87937155	1.69833262	0.189669199	0.324891417	2.52981888	0.128013861	0.0167543322	0.0748490223	1	2.00636133	0.934566332	0.277442	-0.98923509	3.71209567	0.30792415	0.0870244436	0.0318496602	25.375256
6.38	2.87935971	1.69833888	0.18974722	0.324889994	2.52981494	0.128001053	0.0127117282	0.0683370652	1	2.00878713	0.935565314	0.275920807	-0.60655597	4.04270719	0.308453294	0.105122396	0.0287467116	24.4103
6.39	2.87935085	1.69834358	0.189806521	0.324888923	2.52981199	0.127991466	0.00968570772	0.0617541305	1	2.01119299	0.936202952	0.274024946	-0.127005942	4.45510145	0.30911189	0.0831556947	0.0232540282	22.942852
6.4	2.87934415	1.69834713	0.189851751	0.324888114	2.52980977	0.127984219	0.00739904404	0.0553230835	1	2.01397438	0.936710558	0.27233879	0.408164365	4.90638736	0.309727011	0.095580434	0.0355057865	22.408043
6.41	2.87933906	1.69834983	0.189886323	0.324887498	2.52980808	0.12797871	0.00566067297	0.0497713147	1	2.0169628	0.937235875	0.270388804	0.885491994	5.3782832	0.310295322	0.0988066258	0.0419102866	22.417598
6.42	2.87933517	1.69835189	0.189912781	0.324887029	2.52980679	0.127974506	0.00433452119	0.0445213227	1	2.02062826	0.938902915	0.269859727	0.86296571	5.68554449	0.309433941	0.16143836	0.0332797289	21.973768
6.43	2.8806864	1.69970717	0.191282241	0.323127711	2.53172057	0.127971639	0.00341745947	0.0434023381	1	2.0241077	0.940734342	0.269595315	0.637909429	5.91119495	0.310841318	0.0934915458	0.0204857832	23.120747
6.44	2.88374244	1.70322069	0.190641311	0.31873779	2.53636595	0.127648154	0.477962054	0.0434542254	1	2.02706457	0.942453065	0.269690066	0.330250749	6.31279273	0.312199314	0.0930086406	0.0208057353	21.7603
6.45	2.88802543	1.70812126	0.188902196	0.312620382	2.54285971	0.127211457	0.881529101	0.0481854995	1	2.02986352	0.944201923	0.27007846	-0.0374411949	6.61992263	0.313292544	0.0767479171	0.0228001242	32.693447
6.46	2.88969054	1.70964385	0.192177942	0.310604043	2.54511375	0.127312232	1.15382318	0.0489854753	1	2.03236379	0.945849546	0.271213432	-0.358121581	6.95448343	0.312722167	0.150442459	0.0400966745	21.933311
6.47	2.89350011	1.71409314	0.195893002	0.305098275	2.55095365	0.126859884	0.185878236	0.0471835665	1	2.03465642	0.94757796	0.272901212	-0.766536097	7.16065942	0.312495649	0.124127331	0.0133243528	23.228121
6.48	2.89839594	1.71981409	0.199067176	0.298039476	2.55846085	0.126276437	1.00687608	0.0441597265	1	2.03714844	0.94929402	0.274244551	-1.01436614	7.19303074	0.311067123	0.105741909	0.0350205002	22.137043
