time_s	best_cost
4.309999999999952536e+00	3.398938818647847802e+04
4.319999999999952323e+00	3.147915988292291149e+04
4.329999999999952109e+00	3.888018176088347536e+04
4.339999999999951896e+00	3.359606075629653060e+04
4.349999999999951683e+00	3.801347711890353094e+04
4.359999999999951470e+00	3.490559617224269459e+04
4.369999999999951257e+00	3.442410073386825388e+04
4.379999999999951044e+00	4.126901526298616955e+04
4.389999999999950830e+00	4.024383788724149053e+04
4.399999999999950617e+00	3.006289819600301780e+04
4.409999999999950404e+00	3.262766274639872427e+04
4.419999999999950191e+00	3.089813855279107520e+04
4.429999999999949978e+00	3.868486135789048421e+04
4.439999999999949765e+00	3.517751252395177289e+04
4.449999999999949551e+00	3.588317812654719455e+04
4.459999999999949338e+00	3.699945624948407931e+04
4.469999999999949125e+00	3.906634963153944409e+04
4.479999999999948912e+00	3.066597029479859339e+04
4.489999999999948699e+00	3.075571710263441491e+04
4.499999999999948486e+00	2.919878506378989914e+04
4.509999999999948272e+00	3.186762938674091129e+04
4.519999999999948059e+00	2.315861633572468418e+04
4.529999999999947846e+00	2.836398157647605694e+04
4.539999999999947633e+00	3.112275566662339043e+04
4.549999999999947420e+00	3.002532293068657236e+04
4.559999999999947207e+00	3.126068320922450948e+04
4.569999999999946994e+00	3.715200045230926480e+04
4.579999999999946780e+00	3.476672662645628589e+04
4.589999999999946567e+00	3.396047871891738032e+04
4.599999999999946354e+00	3.212955189615101335e+04
4.609999999999946141e+00	3.508560755132056511e+04
4.619999999999945928e+00	3.270939580439605561e+04
4.629999999999945715e+00	3.002355961610036684e+04
4.639999999999945501e+00	3.832846002932880947e+04
4.649999999999945288e+00	3.302793707618208282e+04
4.659999999999945075e+00	3.526139811937588092e+04
4.669999999999944862e+00	3.595857732227290398e+04
4.679999999999944649e+00	3.890733825875632465e+04
4.689999999999944436e+00	3.316821278535426973e+04
4.699999999999944222e+00	3.565980044955132325e+04
4.709999999999944009e+00	2.753273230110924487e+04
4.719999999999943796e+00	2.885498957890854581e+04
4.729999999999943583e+00	3.373790990244562272e+04
4.739999999999943370e+00	3.157804192180970858e+04
4.749999999999943157e+00	3.369381115836269601e+04
4.759999999999942943e+00	3.556978757021956699e+04
4.769999999999942730e+00	3.602668471489726653e+04
4.779999999999942517e+00	3.522437505255718133e+04
4.789999999999942304e+00	3.426312775020093977e+04
4.799999999999942091e+00	3.557191559302201495e+04
