time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
6.88	0.0248504716	0.0267502538	0.0208659849	-0.0654863614	0.542673961	-0.534062127	2.89671617	0.306068962	0.106654934	0.012158782	19.205672
6.89	0.0199801089	0.0252408532	0.0205239185	-0.0658001933	0.543473799	-0.579881036	2.98516038	0.306213823	0.101859252	0.01979534	19.254978
6.9	0.0154602665	0.0235583248	0.0202719277	-0.0660815606	0.544110738	-0.61804164	3.09992522	0.306134707	0.096775006	0.0317379086	18.099532
6.91	0.0136798448	0.0214667206	0.02019883	-0.0663823942	0.543995457	-0.510819025	3.09078472	0.30578389	0.102807628	0.019826978	18.980041
6.92	0.0149934862	0.0200489452	0.0202836782	-0.0666277171	0.54382037	-0.462383435	3.15220115	0.305928568	0.0600921157	0.0183397154	18.050155
6.93	0.0178999937	0.0188935424	0.020523834	-0.0668099809	0.54346015	-0.43427942	3.25323517	0.306304003	0.0944444608	0.0127807922	18.591021
6.94	0.0215529356	0.0177496189	0.0208997616	-0.0669320799	0.542955573	-0.406243013	3.37940188	0.306719656	0.0766846345	0.0131547248	17.712979
6.95	0.0250741774	0.0169441635	0.0213566203	-0.0670189016	0.542372495	-0.341114599	3.53703975	0.30726405	0.147884934	0.0181958116	17.365714
6.96	0.0277628365	0.0166351793	0.021926106	-0.0670781793	0.541702935	-0.246150498	3.70331442	0.307904628	0.08249333	0.018444193	20.481798
6.97	0.0297363518	0.0167096642	0.0226234174	-0.0671238417	0.540823924	-0.101337686	3.84616324	0.308457199	0.102846317	0.0310924798	19.442048
6.98	0.0308504567	0.0170370986	0.0234478628	-0.0671554632	0.539717228	0.0628638169	3.98047426	0.309161293	0.120825199	0.0173343956	20.378302
6.99	0.0308526751	0.0176952031	0.0242905277	-0.0670710534	0.53899775	0.108570431	3.98350879	0.309429468	0.0983325666	0.0213764167	19.656006
7	0.0304417349	0.0183164074	0.0251315244	-0.0668801356	0.538625038	0.0692400771	3.8600661	0.309243956	0.0589533737	0.0140056243	16.373974
7.01	0.0290703692	0.0192914354	0.0259596423	-0.0665138597	0.538170294	-0.144420203	3.6970238	0.309188677	0.0603449329	0.0195662551	18.226356
7.02	0.026633125	0.020712949	0.0267152666	-0.0661299508	0.5383535	-0.2510194	3.51913991	0.309176218	0.0495828626	0.0242283455	18.80657
7.03	0.0230724018	0.0229622439	0.0273275297	-0.0657397781	0.539016433	-0.317001406	3.30797299	0.309041404	0.073314471	0.0382099932	17.961678
7.04	0.0187122159	0.0261830389	0.0278731384	-0.0653754679	0.539888962	-0.307798627	3.01314133	0.308567299	0.112353938	0.0449795901	17.844439
7.05	0.0156902571	0.0300694524	0.0283416821	-0.0650388941	0.540889009	-0.262762095	2.64607222	0.307943733	0.0540605651	0.0317880019	17.126146
7.06	0.0165810044	0.0340295446	0.0286960955	-0.0647416625	0.542032357	-0.186673893	2.2659471	0.307349666	0.0581033627	0.0179069232	18.491768
7.07	0.0206997488	0.0381758872	0.0289422207	-0.0644861545	0.543276165	-0.0819902868	1.88711513	0.30659299	0.040242532	0.0299793953	19.815408
